TractFIPS,StateAbbr,obesity,diabetes,hypertension,chd,physical_inactivity,burden
26155031401,MI,34.2,8.4,31.3,5.6,,-0.178351
26163570800,MI,48.8,22.0,51.0,9.2,,1.898674
37163970600,NC,42.7,17.2,43.9,8.2,,1.164017
51059421600,VA,37.4,12.2,31.5,4.2,,-0.030850
26081003300,MI,30.4,8.8,30.8,5.2,,-0.321976
42045408900,PA,27.2,6.6,27.0,4.2,,-0.744023
45015020722,SC,35.6,8.4,29.7,3.9,,-0.367347
48201342800,TX,31.7,6.9,25.2,3.6,,-0.715330
01073002200,AL,49.9,20.2,50.2,7.0,,1.572943
17031170900,IL,31.6,10.3,28.0,5.7,,-0.231173
32013010701,NV,36.4,10.7,29.8,5.9,,-0.002108
48361021800,TX,36.1,10.9,34.2,6.4,,0.176228
29099701101,MO,39.3,11.1,36.2,6.4,,0.333086
34007605300,NJ,31.8,9.4,32.0,5.5,,-0.184427
39173020500,OH,38.5,9.3,31.3,5.6,,-0.008322
47151975400,TN,35.3,12.2,37.1,7.2,,0.390123
06037209300,CA,32.7,11.4,23.1,3.7,,-0.493887
22051020201,LA,30.2,9.1,31.5,5.1,,-0.303065
37067002001,NC,45.5,19.3,42.5,8.7,,1.371050
42051260700,PA,36.9,10.4,33.3,6.8,,0.190637
13121011613,GA,24.5,8.3,27.8,3.6,,-0.772657
51041100927,VA,31.2,7.2,29.3,3.8,,-0.578170
19169000700,IA,29.1,5.5,17.1,2.8,,-1.175092
27137012200,MN,39.8,13.8,36.4,8.8,,0.757339
42041012400,PA,28.0,9.2,31.0,6.8,,-0.189609
51680000300,VA,33.0,11.5,39.5,6.7,,0.299784
53061052707,WA,33.0,5.7,21.3,2.9,,-0.926570
06037701502,CA,21.8,7.1,24.5,4.2,,-0.939725
06061022500,CA,27.4,9.0,26.9,4.6,,-0.569512
08005006707,CO,23.3,6.3,25.0,4.0,,-0.947764
08077000400,CO,30.1,10.2,31.3,7.0,,-0.046623
28087000500,MS,42.9,16.9,51.7,9.3,,1.489107
42003561500,PA,39.5,15.2,42.3,7.6,,0.857002
51001090700,VA,39.8,14.7,43.1,7.5,,0.850120
51610500200,VA,33.1,7.5,27.5,3.5,,-0.590676
16011950500,ID,35.1,9.6,29.0,5.6,,-0.152451
42081010700,PA,35.6,9.4,32.2,6.4,,0.026479
13255160100,GA,35.0,12.1,36.0,6.3,,0.248188
04021002103,AZ,37.0,9.3,26.9,5.1,,-0.227018
48037011402,TX,38.0,11.5,36.3,6.5,,0.331208
22073011100,LA,41.5,14.8,39.8,6.8,,0.736310
32007951700,NV,40.1,14.7,34.5,7.7,,0.641990
48201423500,TX,34.0,12.8,36.2,5.4,,0.165172
17031560100,IL,32.9,14.1,32.6,6.9,,0.266340
36081054500,NY,31.4,10.0,22.7,3.9,,-0.594951
48407200300,TX,38.2,16.0,45.3,9.5,,1.152064
39097040400,OH,39.6,10.9,35.0,6.7,,0.330187
48201230400,TX,47.7,20.4,43.8,7.8,,1.430637
49037942100,UT,45.5,21.7,39.7,9.2,,1.475911
25017353700,MA,18.9,3.5,13.7,2.1,,-1.741344
47189031000,TN,33.2,11.0,35.7,6.3,,0.130055
48201433003,TX,36.8,19.4,36.7,7.0,,0.784584
39095005502,OH,39.4,11.6,34.1,6.9,,0.358664
22033004900,LA,27.1,8.6,30.5,5.1,,-0.445404
25009260900,MA,34.3,10.8,31.3,6.2,,0.017784
37081011200,NC,44.6,15.5,37.3,5.9,,0.694741
13045910900,GA,34.0,10.7,35.4,5.9,,0.085021
29077003300,MO,40.9,13.8,36.5,7.8,,0.682859
31033955000,NE,36.8,8.9,32.3,5.2,,-0.093570
06013377000,CA,32.9,12.3,27.2,4.7,,-0.218062
25009215102,MA,28.4,8.0,29.4,5.2,,-0.460235
26093713500,MI,32.3,8.5,30.6,5.5,,-0.257133
06067006202,CA,40.4,14.3,33.5,6.6,,0.482123
16075960400,ID,40.5,11.8,35.6,7.0,,0.452958
29051010600,MO,38.0,12.4,38.5,7.6,,0.559553
17031390300,IL,45.1,20.7,46.0,8.1,,1.466435
26163557400,MI,27.0,7.9,32.0,5.7,,-0.379005
41047000300,OR,39.3,10.5,29.9,5.2,,-0.003695
41051001702,OR,26.0,7.4,22.6,4.1,,-0.868088
42065950100,PA,36.7,11.4,35.5,8.4,,0.472876
47157010210,TN,46.6,18.1,45.2,6.0,,1.120149
55035000400,WI,30.9,7.6,28.3,5.2,,-0.441194
05007021404,AR,38.1,11.1,36.4,7.0,,0.369666
06081603000,CA,24.4,8.0,25.4,4.0,,-0.814654
13121001500,GA,25.4,6.1,23.1,2.8,,-1.081686
22061961000,LA,38.2,8.0,27.1,3.9,,-0.387039
48439113618,TX,32.4,9.4,31.6,5.0,,-0.232720
06037500700,CA,31.5,13.4,27.4,5.1,,-0.150070
27095170600,MN,37.5,7.9,28.4,4.9,,-0.267761
29077002200,MO,36.2,11.2,32.7,6.6,,0.175213
47143975200,TN,39.9,11.2,36.2,6.5,,0.366289
48439111529,TX,31.3,10.7,35.9,6.3,,0.065687
55127000701,WI,36.8,8.0,25.7,5.0,,-0.346248
09003494400,CT,31.0,10.0,33.9,6.5,,-0.013957
19043070100,IA,40.9,11.8,36.0,7.6,,0.540454
24031701004,MD,24.1,7.5,28.4,4.5,,-0.712516
48499950800,TX,39.8,15.3,41.7,9.1,,1.016894
51181860200,VA,42.1,14.1,41.8,6.2,,0.706281
26163579300,MI,51.0,25.8,54.5,10.7,,2.423759
36047049700,NY,19.9,4.2,15.6,2.6,,-1.568708
41051001000,OR,24.6,5.1,18.4,3.0,,-1.266362
45045002303,SC,44.3,17.3,41.0,7.7,,1.080145
47149041401,TN,30.3,7.6,26.6,4.0,,-0.635455
53033027800,WA,24.2,7.7,30.3,5.2,,-0.570429
35049010304,NM,25.5,9.3,25.0,4.7,,-0.649173
41041951200,OR,33.8,11.2,37.7,7.6,,0.354161
48157674603,TX,34.6,9.9,30.2,4.1,,-0.280015
06059099605,CA,24.1,9.0,27.1,4.6,,-0.657553
04019004645,AZ,31.5,7.2,25.4,4.2,,-0.634363
26079950602,MI,38.2,12.0,38.5,8.1,,0.598075
28123020100,MS,42.1,15.3,45.4,7.2,,0.978608
34007607802,NJ,33.4,10.7,34.4,6.0,,0.051138
55087013300,WI,31.5,6.3,25.1,3.9,,-0.723297
18039001802,IN,35.1,11.5,36.2,7.1,,0.311264
26161400600,MI,25.5,4.9,17.5,2.8,,-1.298156
39103407000,OH,37.8,8.2,28.4,4.8,,-0.254069
42121200500,PA,35.9,10.5,33.3,6.9,,0.178466
55139000200,WI,38.7,8.7,29.7,5.9,,-0.046515
06019005802,CA,30.8,9.6,30.7,5.3,,-0.259815
06019005100,CA,41.2,15.4,34.6,7.3,,0.669979
06037183101,CA,29.5,11.6,25.7,4.3,,-0.436829
36047044900,NY,35.1,17.6,34.3,7.2,,0.595379
45047970701,SC,36.4,13.7,42.4,7.4,,0.670028
06013338301,CA,19.5,8.9,30.1,5.9,,-0.569229
06037901011,CA,28.5,9.6,26.7,4.3,,-0.544335
34009021803,NJ,34.7,12.2,37.6,7.8,,0.452031
39149971900,OH,42.1,12.9,37.0,7.9,,0.693503
06073016000,CA,25.3,9.7,26.4,5.3,,-0.529608
06073013420,CA,22.8,8.5,19.7,3.0,,-1.099719
16045960200,ID,35.2,12.8,35.8,7.7,,0.437542
22069000500,LA,35.1,12.6,40.0,7.3,,0.497034
47157022022,TN,50.2,21.0,48.0,6.8,,1.541539
05131010301,AR,37.2,10.9,38.3,6.9,,0.375266
17031830100,IL,36.4,11.9,34.6,5.1,,0.108271
36035970400,NY,34.7,11.7,36.6,7.1,,0.321692
37021002506,NC,38.2,13.3,34.3,7.6,,0.496919
39017013500,OH,49.0,13.3,36.5,7.3,,0.831626
36045060600,NY,34.0,6.6,23.0,3.5,,-0.737946
49035104300,UT,25.0,5.3,20.4,3.0,,-1.188908
13135050322,GA,26.3,7.3,27.4,3.6,,-0.786127
05007020206,AR,38.6,9.0,26.7,4.2,,-0.300816
27037060726,MN,30.7,7.6,24.9,4.7,,-0.595311
27053104100,MN,34.6,10.8,28.4,4.3,,-0.260121
45091061401,SC,37.7,12.8,36.9,6.2,,0.376254
53035091900,WA,32.6,9.7,30.7,5.1,,-0.225116
13095010700,GA,41.3,12.7,36.5,4.4,,0.266714
06081600100,CA,21.8,8.2,24.3,3.7,,-0.940717
27053025905,MN,23.0,8.6,32.8,6.7,,-0.324422
36087010902,NY,23.0,9.0,26.2,4.4,,-0.735377
42003563300,PA,27.9,7.7,29.2,5.3,,-0.485141
42045406401,PA,45.2,14.2,39.4,5.3,,0.635425
06073002705,CA,21.4,12.1,26.6,4.9,,-0.549810
13063040202,GA,43.5,14.0,35.5,4.1,,0.338316
36007013202,NY,30.8,11.3,36.7,7.3,,0.214182
36081021400,NY,27.9,13.2,28.0,5.0,,-0.257064
36119010200,NY,23.4,7.7,26.5,4.7,,-0.752646
37083930400,NC,41.1,16.2,42.5,8.5,,1.058950
37119005515,NC,30.8,8.4,28.1,4.6,,-0.471896
42041010100,PA,32.7,8.1,26.8,5.1,,-0.415847
29189212001,MO,47.0,17.5,45.3,6.4,,1.145584
37119005837,NC,28.7,6.6,21.8,3.0,,-0.975724
40013796200,OK,38.9,10.5,32.1,6.2,,0.154375
05125010507,AR,36.0,10.2,38.5,6.4,,0.255155
26147641000,MI,34.7,8.9,33.4,5.7,,-0.068416
36071013500,NY,34.6,9.1,28.7,4.5,,-0.320949
48201432100,TX,34.8,8.0,24.4,3.3,,-0.623349
48201421401,TX,43.2,11.9,26.3,3.8,,-0.069883
47075930500,TN,42.5,17.9,46.5,8.0,,1.246110
36055002200,NY,40.0,13.6,33.0,5.2,,0.267698
37109071201,NC,32.9,9.6,34.0,5.9,,-0.043744
06061022600,CA,25.2,5.8,19.9,3.0,,-1.170377
22051023001,LA,31.9,10.9,38.2,6.8,,0.211350
06013316000,CA,33.5,11.0,28.1,5.2,,-0.191342
22109000102,LA,41.9,13.0,40.1,5.6,,0.529658
45045002201,SC,40.1,13.9,36.0,7.1,,0.575747
41045970600,OR,35.6,12.2,35.1,8.3,,0.462496
42067070202,PA,37.7,10.7,33.7,7.2,,0.283816
48453001605,TX,23.2,5.1,20.0,3.0,,-1.261724
01077010600,AL,38.8,11.0,33.8,5.8,,0.181987
37113970600,NC,37.7,13.0,39.0,8.6,,0.705405
39093070500,OH,45.8,16.5,40.8,8.7,,1.182842
42003523800,PA,31.9,10.2,34.5,7.4,,0.136480
53053062900,WA,34.5,8.3,25.6,3.7,,-0.539194
06075060502,CA,28.8,14.9,30.4,5.1,,-0.063355
16011950700,ID,35.9,9.5,29.3,5.4,,-0.148482
17157950500,IL,37.8,12.3,37.8,7.9,,0.561673
19153001000,IA,34.5,6.6,23.2,3.6,,-0.707380
20091053009,KS,28.4,7.3,28.9,4.1,,-0.630782
27037060104,MN,34.5,11.3,33.3,7.1,,0.203197
42037051400,PA,38.8,9.3,31.7,6.3,,0.087182
47073050301,TN,37.3,15.1,41.8,9.1,,0.938083
24510070300,MD,43.3,15.7,41.0,5.7,,0.749407
06037222200,CA,35.6,14.2,29.3,4.7,,0.018220
13273120400,GA,45.2,20.8,50.4,9.4,,1.737528
28137950302,MS,38.1,10.9,39.4,6.1,,0.344516
48453001786,TX,22.1,4.0,15.2,1.8,,-1.614846
51111930200,VA,42.5,16.3,44.5,8.1,,1.116041
39141955601,OH,40.0,10.2,32.8,5.8,,0.145561
06001401600,CA,33.2,9.7,26.8,3.4,,-0.500537
06019002300,CA,42.4,13.9,31.3,5.8,,0.369744
06085500901,CA,19.1,6.6,18.1,2.8,,-1.372192
42021012300,PA,35.5,6.7,23.2,3.9,,-0.641145
53073001202,WA,22.7,9.2,35.5,6.9,,-0.204359
53063011202,WA,30.3,10.2,31.2,6.0,,-0.152168
39113040306,OH,34.6,9.5,31.1,5.0,,-0.178844
41051003702,OR,26.5,7.1,23.9,3.7,,-0.877290
47157022220,TN,46.7,23.8,53.5,9.0,,1.982887
13223120502,GA,36.9,8.4,31.1,4.0,,-0.280838
35005000600,NM,45.2,17.8,36.0,7.2,,0.939598
36081047200,NY,24.2,12.6,32.0,5.6,,-0.218132
18033020700,IN,37.0,10.8,33.7,5.9,,0.128329
34005702803,NJ,39.6,12.9,40.4,5.6,,0.467404
17187870100,IL,36.5,10.3,33.7,6.3,,0.130813
27117460500,MN,33.9,10.3,34.4,7.6,,0.217458
48113009104,TX,39.9,14.2,33.4,5.7,,0.362228
51840000301,VA,37.4,9.9,30.7,5.4,,-0.045775
06037208710,CA,20.8,10.1,22.3,2.9,,-1.009740
24017850101,MD,42.4,10.3,37.0,3.9,,0.129310
39149971800,OH,41.6,11.2,33.4,6.3,,0.315215
51059491401,VA,23.7,6.1,20.3,2.3,,-1.261713
06001421100,CA,22.7,8.4,30.1,5.2,,-0.581108
13231010200,GA,33.7,9.9,34.8,5.4,,-0.037081
24510160300,MD,48.4,28.7,57.5,13.5,,2.891759
37057060101,NC,34.6,8.0,27.2,4.1,,-0.464669
06075016000,CA,19.2,10.1,27.8,5.2,,-0.653270
20037956800,KS,41.4,13.0,39.0,7.9,,0.734420
21227010701,KY,36.6,10.7,32.8,6.2,,0.119235
29081950300,MO,43.0,13.4,39.4,9.0,,0.931541
36005029600,NY,21.7,5.8,17.5,2.5,,-1.390365
36047078800,NY,36.8,16.3,38.1,5.8,,0.527613
42017105208,PA,29.0,6.7,24.6,3.8,,-0.797523
17031062000,IL,22.0,2.7,12.0,1.4,,-1.819199
40051000800,OK,38.4,10.2,35.0,5.6,,0.139465
42043024101,PA,30.0,6.5,22.5,3.8,,-0.838046
01073011704,AL,35.3,11.1,37.8,6.6,,0.285681
17031812600,IL,30.5,7.8,25.2,3.4,,-0.722962
25017338100,MA,22.8,6.7,25.0,4.2,,-0.918882
26033971100,MI,38.3,14.5,44.4,10.0,,1.104037
41051000100,OR,23.5,5.8,21.8,3.8,,-1.079177
42095015500,PA,31.1,9.4,31.3,6.4,,-0.126076
48113019400,TX,25.6,6.1,24.3,3.6,,-0.956003
48309004000,TX,34.5,9.9,33.3,5.8,,-0.012584
06067003501,CA,32.8,11.7,29.9,5.5,,-0.091376
27109002000,MN,30.9,7.9,27.4,4.9,,-0.482640
48203020502,TX,38.7,13.6,39.4,7.4,,0.646772
51195931700,VA,44.1,13.5,39.6,7.8,,0.843486
17031808400,IL,23.1,9.6,28.0,5.4,,-0.542155
22009030500,LA,41.4,14.6,44.6,8.0,,0.985942
39061021508,OH,36.4,11.3,34.9,5.4,,0.117061
42095014100,PA,24.8,4.9,17.7,2.9,,-1.301620
48491020411,TX,30.7,6.8,25.4,2.9,,-0.819401
55079003100,WI,44.7,13.6,39.8,5.2,,0.589428
06067006500,CA,38.4,14.4,32.0,5.6,,0.280735
26065004902,MI,32.5,9.4,30.2,5.4,,-0.225303
34007603602,NJ,24.7,7.8,31.4,5.1,,-0.531267
39035117500,OH,48.8,20.2,45.4,7.7,,1.484641
53033006700,WA,20.7,3.6,16.8,2.2,,-1.588202
53061053505,WA,35.6,7.6,26.8,4.2,,-0.457923
06037124500,CA,27.8,9.6,27.5,4.7,,-0.498638
32021970800,NV,41.3,20.3,46.1,11.8,,1.741321
36081080301,NY,21.2,13.5,27.0,4.8,,-0.480439
36081116100,NY,22.0,19.8,35.7,8.1,,0.477827
41051008800,OR,27.0,7.4,23.1,4.3,,-0.804184
42029304600,PA,32.8,7.3,26.6,4.7,,-0.504676
51177020310,VA,36.5,9.2,32.4,4.5,,-0.159189
20173003900,KS,44.6,13.5,34.5,6.7,,0.597042
22055001003,LA,40.8,12.3,39.5,5.9,,0.476969
36047006300,NY,20.0,4.8,17.2,2.8,,-1.467785
45045002808,SC,28.4,9.2,33.0,5.7,,-0.242131
53033002700,WA,22.1,4.5,19.4,2.6,,-1.384982
55073002200,WI,37.9,10.6,34.3,7.3,,0.311617
06037123420,CA,32.8,12.4,27.4,4.9,,-0.188323
09013535200,CT,28.8,7.6,28.0,4.6,,-0.574128
27085950200,MN,36.9,8.3,29.8,5.3,,-0.181228
36081047800,NY,28.4,13.7,33.0,5.6,,-0.012540
48375015100,TX,35.2,10.2,33.2,6.0,,0.042214
06055202000,CA,28.7,9.8,28.9,5.7,,-0.315186
55067960100,WI,42.4,12.3,40.0,8.7,,0.839846
17031750100,IL,41.4,18.4,44.6,7.1,,1.091376
37119006008,NC,36.1,9.7,29.2,4.1,,-0.275875
53061050200,WA,31.2,8.5,29.9,5.0,,-0.361949
04013816800,AZ,27.8,5.3,19.3,2.7,,-1.172521
06067004702,CA,37.4,14.2,30.8,5.8,,0.230124
29109470300,MO,43.1,13.9,37.5,8.2,,0.821682
36059405700,NY,26.2,8.9,28.7,5.4,,-0.472246
41067031614,OR,31.5,6.8,21.5,3.1,,-0.883104
51770000400,VA,37.8,13.1,39.5,8.2,,0.684062
26163518000,MI,36.5,11.9,35.4,4.9,,0.111588
35015000600,NM,38.2,11.5,31.1,5.6,,0.095174
39139001000,OH,45.0,15.1,37.8,8.3,,0.958838
42011013900,PA,34.4,9.4,31.3,6.0,,-0.075871
48135001300,TX,36.1,10.2,28.8,4.8,,-0.184333
04013613800,AZ,28.2,6.7,24.0,3.9,,-0.825992
06037131300,CA,28.2,10.8,24.8,4.1,,-0.563070
16001000600,ID,27.6,6.4,23.0,3.9,,-0.886749
19127950100,IA,36.4,9.9,31.7,6.1,,0.029491
19105070100,IA,42.1,9.1,31.0,5.5,,0.063924
37087921301,NC,35.8,10.5,35.7,6.9,,0.242140
45063020201,SC,36.6,9.7,29.5,5.1,,-0.144937
20057961700,KS,39.6,10.5,37.0,6.9,,0.385929
31161951700,NE,43.1,12.4,39.5,8.3,,0.807806
36005035800,NY,34.7,13.5,36.4,5.0,,0.184588
42045405000,PA,48.5,20.7,48.1,8.1,,1.621050
06013319000,CA,25.9,7.8,24.1,4.1,,-0.807983
48479001722,TX,36.6,10.2,25.3,3.4,,-0.418971
04013050607,AZ,33.4,8.2,23.7,3.8,,-0.617541
06029003112,CA,35.9,11.5,28.8,5.1,,-0.088012
22071007000,LA,32.1,7.9,24.0,2.7,,-0.781412
56003962800,WY,33.1,10.8,33.0,7.1,,0.128466
17167000800,IL,48.7,15.9,39.6,6.6,,0.972033
21019030900,KY,40.9,13.9,42.3,9.1,,0.989914
36047086800,NY,34.0,14.3,36.4,5.2,,0.229170
37035010402,NC,36.8,10.6,31.0,6.3,,0.080526
29189213900,MO,53.7,21.1,48.0,7.1,,1.678670
06013345112,CA,20.0,6.6,20.2,2.8,,-1.288473
20091053557,KS,35.1,8.3,27.6,4.4,,-0.390842
27123030202,MN,25.4,3.7,14.6,1.7,,-1.564764
01087231500,AL,46.1,17.3,47.2,7.9,,1.324697
01117030609,AL,34.2,8.2,33.2,4.3,,-0.277363
06059042315,CA,25.6,8.0,26.1,4.4,,-0.717846
06107002601,CA,42.0,18.8,33.6,7.9,,0.911683
10005050101,DE,33.5,10.3,34.0,6.6,,0.086584
17097861804,IL,43.6,14.9,31.0,5.8,,0.448891
35019961600,NM,38.4,14.5,32.5,6.3,,0.375846
48113001900,TX,25.2,3.8,17.2,1.9,,-1.471351
06037542106,CA,35.9,13.0,25.7,4.2,,-0.191376
13001950100,GA,35.3,12.1,38.6,7.0,,0.404659
36075020100,NY,42.4,11.2,32.5,6.7,,0.356339
45045003801,SC,24.9,5.6,21.7,3.4,,-1.096310
53033028600,WA,24.5,8.2,30.8,5.5,,-0.488816
54039012200,WV,43.6,17.8,46.0,11.1,,1.594287
06061021035,CA,26.2,6.3,21.0,3.0,,-1.084820
02090000600,AK,34.3,7.7,26.8,4.2,,-0.489446
06001442400,CA,24.2,8.3,22.9,3.6,,-0.916956
42101027402,PA,34.0,13.2,31.9,4.9,,0.013157
48361020700,TX,39.7,13.7,37.7,7.2,,0.611673
48453002422,TX,28.1,7.3,21.6,3.1,,-0.950036
22051027502,LA,49.0,23.5,54.5,8.8,,2.038106
36029012501,NY,39.0,14.2,39.1,9.3,,0.885071
04013040526,AZ,28.1,16.6,50.7,12.9,,1.416063
39169001100,OH,36.5,12.6,39.2,8.4,,0.633856
45051051601,SC,36.5,11.6,34.3,6.1,,0.195210
53033031703,WA,25.6,8.0,28.7,4.8,,-0.602416
06071010026,CA,38.7,11.5,29.9,5.3,,0.043565
20091050200,KS,29.5,6.5,25.9,4.0,,-0.736314
53005010707,WA,30.5,6.0,22.6,3.2,,-0.912878
47037018101,TN,33.8,10.3,28.5,4.7,,-0.263373
31027977100,NE,37.7,10.2,34.2,6.8,,0.227579
35001000109,NM,27.0,9.8,32.5,5.7,,-0.263631
41019170000,OR,34.3,12.1,36.6,8.1,,0.440166
41039000904,OR,36.4,10.1,31.7,6.3,,0.061866
51179010502,VA,37.5,9.7,35.5,5.6,,0.101084
18003011100,IN,40.1,11.8,34.7,6.7,,0.384139
41059951200,OR,39.3,10.3,29.9,5.6,,0.028997
34003051400,NJ,25.0,7.1,24.1,4.2,,-0.860063
34009020901,NJ,27.3,11.2,40.6,8.3,,0.326108
42021012400,PA,38.1,10.7,34.2,7.3,,0.319860
48187210712,TX,35.3,8.3,29.4,3.7,,-0.411200
48441013100,TX,39.3,12.5,32.2,5.4,,0.188593
51063920200,VA,33.0,12.0,38.2,7.3,,0.355540
53063014300,WA,30.6,10.9,32.9,6.7,,0.016763
04007000200,AZ,35.8,13.0,37.0,9.3,,0.672011
36081026600,NY,39.0,22.0,48.1,9.0,,1.518704
48039662600,TX,37.9,10.6,36.6,5.8,,0.212687
48201221500,TX,44.4,14.7,31.9,5.7,,0.474988
04013061022,AZ,30.5,6.8,21.2,3.1,,-0.919776
05069002500,AR,48.3,23.3,58.8,12.7,,2.549670
22051020505,LA,48.7,21.3,50.1,7.9,,1.692516
24003701400,MD,37.1,11.3,36.1,5.9,,0.224390
36019101100,NY,25.7,1.5,9.1,0.6,,-1.945511
36029009004,NY,31.0,8.2,29.3,4.9,,-0.411121
40109106302,OK,47.1,15.2,40.4,5.3,,0.770449
44003021903,RI,28.9,8.7,33.5,5.7,,-0.240811
01047957000,AL,46.9,24.2,56.1,11.0,,2.298874
30043962201,MT,29.8,7.5,28.5,4.7,,-0.526412
42101012100,PA,31.4,14.3,38.8,6.8,,0.395461
48027021100,TX,39.0,13.6,36.0,7.9,,0.615280
29095014400,MO,37.4,10.2,34.0,4.8,,-0.003362
55079016600,WI,46.1,12.4,30.8,5.1,,0.304758
18085961000,IN,38.3,11.7,34.9,6.8,,0.344138
18097330500,IN,43.1,18.7,46.1,8.2,,1.316474
51059482001,VA,24.2,6.9,25.7,3.3,,-0.946697
53033005802,WA,23.6,5.2,20.9,3.0,,-1.220097
09009170800,CT,33.6,11.0,32.1,5.8,,-0.012589
37067002904,NC,35.2,12.3,35.9,7.6,,0.402753
05045031102,AR,39.1,11.7,37.9,6.4,,0.406584
06037403200,CA,43.9,23.9,45.6,10.2,,1.820032
36103158107,NY,28.1,9.5,31.1,5.5,,-0.308952
44005041200,RI,23.9,3.4,16.8,1.7,,-1.562364
48061014002,TX,49.0,24.1,39.2,9.6,,1.732920
48467950100,TX,37.2,13.7,39.3,8.3,,0.704407
04003001502,AZ,37.2,12.8,35.3,7.4,,0.447869
06083001102,CA,32.2,9.2,21.1,3.6,,-0.691882
47165020601,TN,38.7,13.5,38.6,7.9,,0.673482
01089000601,AL,47.5,14.8,44.2,6.8,,1.028396
06107003502,CA,32.7,11.0,27.3,4.8,,-0.279577
06107003700,CA,36.6,14.0,31.7,6.6,,0.308449
28013950100,MS,38.0,12.6,41.2,7.5,,0.634218
42125762000,PA,35.4,10.2,35.5,6.8,,0.198380
51810041003,VA,31.9,9.1,28.5,4.6,,-0.392215
42125746301,PA,30.2,8.2,33.0,5.6,,-0.255360
53033026500,WA,30.3,14.0,33.5,6.2,,0.136294
06037141303,CA,24.4,6.2,21.5,3.2,,-1.105663
17043846405,IL,28.1,8.9,28.7,5.1,,-0.450899
34019011400,NJ,34.9,10.4,29.2,5.7,,-0.098991
47037015631,TN,35.2,10.0,29.4,4.0,,-0.290671
48473680500,TX,41.9,14.9,38.7,7.0,,0.744202
18051050501,IN,38.2,11.6,35.6,6.5,,0.322824
22039950400,LA,41.6,15.8,44.1,8.4,,1.085252
55059000602,WI,34.3,6.9,26.1,4.4,,-0.529900
13121004900,GA,30.4,8.7,29.7,3.3,,-0.563850
53057951900,WA,27.7,9.0,32.6,6.0,,-0.251219
16087970200,ID,35.9,13.1,36.1,8.0,,0.514269
55025010200,WI,25.8,7.0,29.3,5.0,,-0.611858
24043001002,MD,37.9,11.3,35.7,5.9,,0.235991
04013421802,AZ,36.0,10.6,25.7,4.9,,-0.240861
17031161300,IL,32.0,9.6,24.4,4.5,,-0.487130
17167003902,IL,32.6,8.5,30.3,5.1,,-0.300317
31055007517,NE,30.1,3.4,15.9,1.6,,-1.422326
51155210201,VA,39.6,13.0,39.2,7.7,,0.667228
51700032226,VA,47.6,13.0,36.8,4.7,,0.502250
54081000500,WV,36.8,14.3,43.3,9.0,,0.911883
36119008602,NY,22.0,5.9,19.6,3.5,,-1.209873
39161020400,OH,43.9,11.6,36.6,7.2,,0.588092
45047970101,SC,39.2,13.5,40.7,6.2,,0.561500
48485013100,TX,39.9,11.5,35.6,5.2,,0.224711
51003011302,VA,32.0,6.8,22.0,2.9,,-0.876757
10003016801,DE,35.0,9.1,30.6,4.6,,-0.246108
18141002600,IN,44.1,17.3,39.8,8.2,,1.095442
35005001002,NM,33.7,11.7,38.5,7.5,,0.389365
39061006800,OH,51.3,27.0,54.8,10.4,,2.472163
39093023700,OH,42.8,17.1,40.4,9.2,,1.172962
55087011800,WI,33.9,8.1,29.1,5.2,,-0.307233
01097003705,AL,33.3,10.1,32.6,5.4,,-0.098706
06073013802,CA,28.6,10.6,25.0,4.5,,-0.513491
34013010100,NJ,37.5,12.7,34.9,4.7,,0.147146
36047015000,NY,21.1,9.1,28.3,6.3,,-0.519673
42037050800,PA,39.8,10.7,34.0,7.3,,0.362527
06065043239,CA,34.4,10.5,30.3,5.8,,-0.066499
06085508301,CA,16.7,8.7,26.6,4.5,,-0.908136
13121007900,GA,33.7,16.3,47.1,6.4,,0.754181
17031590600,IL,33.1,10.9,24.2,4.5,,-0.392019
17093890101,IL,31.0,5.9,21.6,2.7,,-0.985977
21059001200,KY,40.4,11.6,38.3,7.6,,0.579327
42091204007,PA,30.9,7.6,26.9,4.6,,-0.545059
51165011500,VA,30.2,7.9,29.9,5.1,,-0.411521
17031630200,IL,35.0,10.0,21.8,3.8,,-0.528646
37193960600,NC,39.3,14.6,39.6,8.7,,0.863739
42003470502,PA,28.2,9.6,34.5,7.5,,0.010340
18035000800,IN,36.9,11.5,34.1,6.8,,0.271580
21111011905,KY,37.7,10.2,32.6,5.5,,0.042260
37021002606,NC,33.5,10.8,32.1,6.7,,0.071490
47035970102,TN,33.6,17.7,51.2,12.6,,1.612131
46007941200,SD,43.6,15.9,36.3,8.8,,0.974534
04013071511,AZ,29.9,8.6,27.1,5.1,,-0.460222
04013092721,AZ,27.9,6.9,21.8,3.1,,-0.971538
06019007100,CA,44.2,16.4,31.8,6.6,,0.654978
08041002502,CO,26.2,7.5,26.8,5.1,,-0.632236
01083020500,AL,37.0,16.0,47.8,10.2,,1.263227
08035013910,CO,25.3,5.3,22.4,3.2,,-1.103286
29077004302,MO,35.1,11.2,34.1,6.9,,0.215350
36029008202,NY,34.9,11.6,35.9,7.9,,0.389378
48029171401,TX,43.3,12.1,26.4,3.9,,-0.042745
06037575001,CA,24.7,6.3,19.5,2.5,,-1.223149
08059010504,CO,21.3,7.9,31.0,6.2,,-0.514138
21067003201,KY,37.0,12.8,41.1,7.6,,0.624619
21111012103,KY,36.8,11.8,37.1,7.5,,0.443822
