TractFIPS,StateAbbr,burden,resid,resilience_score,GEOID
42101008702,PA,-1.848344,-1.790387,2.997810,42101008702
48201430800,TX,-0.665945,-0.592825,0.992621,48201430800
06059032027,CA,-1.072120,-0.590363,0.988500,06059032027
36027140300,NY,-0.329562,-0.059927,0.100342,36027140300
41071030502,OR,0.345360,0.389481,-0.652144,41071030502
29095011406,MO,0.210064,0.119107,-0.199432,29095011406
24021752802,MD,-0.383944,-0.531343,0.889677,24021752802
36081055400,NY,-0.206435,0.042557,-0.071257,36081055400
42101012500,PA,-1.381681,-1.323666,2.216336,42101012500
53033030802,WA,-0.566360,0.002355,-0.003943,53033030802
55133201703,WI,-0.378613,-0.124652,0.208717,55133201703
08013013004,CO,-1.333695,-0.450582,0.754452,08013013004
26029000800,MI,-0.005450,-0.357224,0.598132,26029000800
28089030206,MS,0.135971,-0.371777,0.622500,28089030206
36029003901,NY,1.863145,1.616187,-2.706131,36029003901
53033030404,WA,-0.740394,-0.171625,0.287368,53033030404
13151070109,GA,0.372809,0.375164,-0.628172,13151070109
26151971200,MI,0.241512,-0.157672,0.264005,26151971200
41051002501,OR,-1.000477,-0.627324,1.050387,41051002501
48029191201,TX,0.119212,0.258721,-0.433200,48029191201
51143010300,VA,1.054104,0.485226,-0.812458,51143010300
09003415300,CT,0.512172,0.882788,-1.478132,09003415300
24510210200,MD,0.244506,0.230173,-0.385400,24510210200
36059404800,NY,-0.421437,-0.164053,0.274689,36059404800
47145030201,TN,0.348458,-0.186880,0.312911,47145030201
36011040700,NY,0.009133,-0.035970,0.060227,36011040700
32003006202,NV,0.298619,0.492377,-0.824433,32003006202
53049950300,WA,1.126901,1.367669,-2.290014,53049950300
18089022000,IN,0.247658,-0.387374,0.648617,18089022000
23005004200,ME,-0.561017,-0.329437,0.551607,23005004200
27063480200,MN,0.221691,0.354511,-0.593590,27063480200
40109107207,OK,0.597770,0.277751,-0.465065,40109107207
47157020634,TN,0.258868,0.040226,-0.067354,47157020634
05119003208,AR,0.753194,-0.114654,0.191976,05119003208
08059011402,CO,-0.639721,0.225576,-0.377703,08059011402
13067030345,GA,-1.326112,-1.291285,2.162118,13067030345
36011041200,NY,0.259483,0.214311,-0.358840,36011041200
37133001102,NC,-0.271376,-0.762661,1.276993,37133001102
48201430600,TX,-0.370462,-0.297119,0.497493,48201430600
26081010700,MI,-0.342878,-0.393193,0.658359,26081010700
36047021800,NY,-0.213914,0.048102,-0.080541,36047021800
06037543603,CA,0.198325,0.688373,-1.152606,06037543603
23031032000,ME,-0.400394,-0.500374,0.837822,23031032000
36081004500,NY,-0.299902,-0.050744,0.084965,36081004500
42107001500,PA,0.878952,0.934577,-1.564849,42107001500
21021930500,KY,0.175281,-0.074001,0.123906,21021930500
28047002800,MS,-0.089019,-0.580508,0.971998,28047002800
36085021300,NY,-0.161463,0.085698,-0.143492,36085021300
48343950200,TX,0.832372,0.529167,-0.886033,48343950200
17031805701,IL,-0.602779,-0.415730,0.696094,17031805701
42041010500,PA,-0.282918,-0.201496,0.337383,42041010500
06075012902,CA,-1.645030,-1.169463,1.958139,06075012902
45063020604,SC,0.314210,0.190599,-0.319138,45063020604
48439105007,TX,-0.887696,-1.422616,2.382017,48439105007
04013420104,AZ,0.122983,0.412762,-0.691126,04013420104
24033801801,MD,0.345166,0.514823,-0.862016,24033801801
34003019102,NJ,-0.775097,-0.431364,0.722273,34003019102
48493000300,TX,0.676490,0.637076,-1.066715,48493000300
01025958002,AL,1.888743,0.592117,-0.991437,01025958002
06001433500,CA,-0.449376,0.054627,-0.091467,06001433500
06037701202,CA,-1.131573,-0.641559,1.074221,06037701202
08014030000,CO,-0.741884,-0.375334,0.628456,08014030000
17129010300,IL,0.211549,0.039464,-0.066079,17129010300
18141011303,IN,0.427612,0.288803,-0.483569,18141011303
37071033306,NC,0.090987,-0.181301,0.303569,37071033306
53053063200,WA,-0.113983,0.447551,-0.749376,53053063200
04013218300,AZ,0.283349,0.057007,-0.095452,04013218300
17143002600,IL,0.134929,0.278851,-0.466905,17143002600
06065042617,CA,-0.335673,0.143768,-0.240724,06065042617
18141011801,IN,-0.219175,-0.358149,0.599683,18141011801
36081014100,NY,-0.801595,-0.552897,0.925766,36081014100
42003980900,PA,-0.218602,-0.122751,0.205534,42003980900
46099010600,SD,-0.683716,-1.019103,1.706377,46099010600
06001431100,CA,-0.641014,-0.137018,0.229422,06001431100
06059075901,CA,-0.715057,-0.233304,0.390642,06059075901
06065041405,CA,-0.394950,0.084525,-0.141529,06065041405
24047950100,MD,0.383510,0.226027,-0.378459,24047950100
18127050402,IN,0.158542,0.025080,-0.041994,18127050402
26067030100,MI,0.178224,-0.187971,0.314738,26067030100
26103001800,MI,0.040505,-0.018335,0.030700,26103001800
42129803400,PA,-0.444224,-0.397233,0.665123,42129803400
48205950200,TX,0.006315,-0.243743,0.408122,48205950200
51710007001,VA,-0.497047,-0.447433,0.749178,51710007001
06097151203,CA,-0.747474,-0.280421,0.469535,06097151203
09001021900,CT,-0.862904,-0.491298,0.822625,09001021900
32003005318,NV,-0.474649,-0.280588,0.469814,32003005318
38073968900,ND,0.522528,0.319051,-0.534217,38073968900
15003010308,HI,-0.588311,0.132418,-0.221720,15003010308
17195001000,IL,0.683898,0.291771,-0.488539,17195001000
41039004900,OR,-0.773942,-0.396400,0.663728,41039004900
48201554403,TX,-0.932771,-0.859512,1.439161,48201554403
48439121606,TX,-0.201303,-0.219885,0.368174,48439121606
48465950500,TX,-0.427149,-0.972427,1.628224,48465950500
51059481104,VA,-1.678263,-1.377605,2.306652,51059481104
26005030200,MI,-0.165729,-0.186962,0.313047,26005030200
35013001702,NM,0.505292,0.355313,-0.594933,35013001702
18127050203,IN,0.018945,-0.114490,0.191701,18127050203
24021740200,MD,-0.050443,0.123742,-0.207193,24021740200
05097953000,AR,1.266081,0.601157,-1.006572,05097953000
36047092400,NY,0.553295,0.815131,-1.364849,36047092400
39055310700,OH,0.147887,-0.517511,0.866517,39055310700
42003562400,PA,0.857842,0.953475,-1.596491,42003562400
17031812700,IL,-0.470838,-0.283836,0.475253,17031812700
36085013301,NY,1.512510,1.760102,-2.947101,36085013301
44003021902,RI,-0.186289,0.129249,-0.216413,44003021902
48061011500,TX,1.124918,0.735915,-1.232210,48061011500
48389950200,TX,1.361541,0.845471,-1.415650,48389950200
53033005600,WA,-0.841029,-0.272117,0.455630,53033005600
06037531701,CA,-0.032607,0.457443,-0.765939,06037531701
22115950300,LA,0.268133,-0.413162,0.691796,22115950300
26125173500,MI,-0.906555,-0.973818,1.630553,26125173500
27123030400,MN,0.037582,0.469097,-0.785453,27123030400
34007605100,NJ,-0.196869,0.145257,-0.243217,34007605100
36103123401,NY,-0.379034,-0.138650,0.232155,36103123401
42091201410,PA,-0.535812,-0.473919,0.793527,42091201410
48013960202,TX,0.399206,0.223617,-0.374422,48013960202
48339692500,TX,0.454462,0.153068,-0.256296,48339692500
51059460701,VA,-0.906171,-0.605594,1.014002,51059460701
01069041800,AL,1.110334,0.313247,-0.524498,01069041800
22101040600,LA,0.555866,-0.314299,0.526260,22101040600
34029735002,NJ,-0.356945,-0.023371,0.039133,34029735002
06081601601,CA,-0.571535,-0.098512,0.164948,06081601601
06087121000,CA,-0.711793,-0.562264,0.941450,06087121000
13115000600,GA,0.994285,0.494294,-0.827642,13115000600
37183052802,NC,0.131106,-0.379616,0.635627,37183052802
39153530401,OH,0.069810,-0.312628,0.523462,39153530401
45079011901,SC,0.142970,0.013172,-0.022055,45079011901
06081601200,CA,-0.768473,-0.295417,0.494645,06081601200
24001000600,MD,0.597516,0.779728,-1.305570,24001000600
34015501204,NJ,-0.346947,-0.008000,0.013395,34015501204
42003422000,PA,-0.462119,-0.366043,0.612899,42003422000
06073017110,CA,-1.011156,-0.856193,1.433603,06073017110
34003015300,NJ,0.325795,0.669767,-1.121452,34003015300
48029160400,TX,1.157006,1.296906,-2.171529,48029160400
06061022013,CA,-0.117227,0.042334,-0.070883,06061022013
26021020300,MI,0.164374,-0.184074,0.308211,26021020300
53061041500,WA,-0.042781,0.515929,-0.863868,53061041500
22121020100,LA,0.858168,0.496500,-0.831335,22121020100
34023008900,NJ,-0.885728,-0.549484,0.920052,34023008900
54099020600,WV,0.798176,-0.225914,0.378268,54099020600
01001020400,AL,0.231769,-0.217613,0.364370,01001020400
01077011501,AL,0.696479,0.217737,-0.364577,01077011501
04019004031,AZ,-0.217835,0.069769,-0.116821,04019004031
22001960400,LA,0.106774,-0.530522,0.888301,22001960400
37063001301,NC,1.357466,1.409658,-2.360320,37063001301
48245000101,TX,-0.109223,-0.052981,0.088710,48245000101
36007014400,NY,0.105825,0.383381,-0.641929,36007014400
39061021603,OH,0.566022,-0.296865,0.497068,39061021603
45041000102,SC,-0.287848,-0.402932,0.674666,45041000102
48085031311,TX,-0.765649,-0.647732,1.084557,48085031311
54049021100,WV,1.039228,0.356201,-0.596420,54049021100
01097003204,AL,-0.378385,-0.864850,1.448098,01097003204
06065044805,CA,0.182476,0.661941,-1.108349,06065044805
41039000403,OR,0.045309,-0.093223,0.156093,41039000403
06107002303,CA,-0.030554,0.432707,-0.724521,06107002303
21059001100,KY,-0.042623,-0.306193,0.512686,21059001100
36059519200,NY,-0.542250,-0.285101,0.477370,36059519200
48479000602,TX,1.189303,1.155225,-1.934300,48479000602
06013358000,CA,-0.264346,0.235077,-0.393611,06013358000
42029305500,PA,0.752751,0.322357,-0.539752,42029305500
04003000202,AZ,0.684722,0.462373,-0.774194,04003000202
37081012611,NC,0.205020,-0.266207,0.445734,37081012611
11001003400,DC,-1.515704,-0.876975,1.468400,11001003400
26081010801,MI,-0.709370,-1.081282,1.810490,26081010801
39117965100,OH,0.534117,-0.155430,0.260251,39117965100
45083022600,SC,0.605604,0.474465,-0.794441,45083022600
55141010500,WI,-0.069583,0.180884,-0.302871,55141010500
17031804806,IL,-0.660536,-0.473464,0.792765,17031804806
17059972800,IL,0.982511,0.320990,-0.537464,17059972800
26159011800,MI,0.308575,-0.093298,0.156218,26159011800
34017007600,NJ,-2.079136,-1.740447,2.914191,34017007600
34039034800,NJ,-0.391238,-0.061324,0.102681,34039034800
06037218800,CA,-0.387752,0.102464,-0.171564,06037218800
39153531801,OH,0.158955,-0.223092,0.373544,39153531801
09007670200,CT,0.151376,0.520376,-0.871313,09007670200
53033022003,WA,-1.253000,-0.683449,1.144362,53033022003
09001105200,CT,-0.752194,-0.702070,1.175541,09001105200
26125197900,MI,-0.780261,-0.847900,1.419718,26125197900
36051030700,NY,-0.087662,-0.148416,0.248507,36051030700
37099950900,NC,0.390640,0.107240,-0.179561,37099950900
06037119320,CA,-0.654640,-0.164423,0.275308,06037119320
13221960100,GA,0.931839,0.585209,-0.979869,13221960100
42125746200,PA,-0.372459,-0.323792,0.542155,42125746200
06037540902,CA,0.494927,0.985011,-1.649294,06037540902
21111012104,KY,0.506188,-0.293630,0.491651,21111012104
48049951000,TX,0.383623,-0.001140,0.001908,48049951000
10003012200,DE,0.048684,0.045105,-0.075523,10003012200
17043841308,IL,-0.764449,-0.582165,0.974772,17043841308
36005011900,NY,0.484157,0.762230,-1.276272,36005011900
36101960200,NY,0.420115,0.339745,-0.568867,36101960200
44009050302,RI,-0.499050,-0.185929,0.311318,44009050302
47157008900,TN,1.226491,0.491453,-0.822884,47157008900
48439106002,TX,1.725087,1.190033,-1.992582,48439106002
06065042010,CA,0.281281,0.244517,-0.409418,06065042010
06097150611,CA,-0.844293,-0.377226,0.631625,06097150611
26163543600,MI,1.601064,1.002798,-1.679077,26163543600
06095252911,CA,0.677272,1.145081,-1.917315,06095252911
13055010400,GA,0.913157,0.436344,-0.730610,13055010400
20091053510,KS,-1.112277,-1.132858,1.896849,20091053510
02020002821,AK,-0.712236,-0.101240,0.169516,02020002821
11001009902,DC,0.332287,0.454824,-0.761553,11001009902
13157010400,GA,0.078204,0.078137,-0.130832,13157010400
18011810605,IN,-0.268247,-0.357145,0.598000,18011810605
53017950600,WA,-0.213531,0.361633,-0.605515,53017950600
06085505001,CA,-1.506083,-1.034535,1.732216,06085505001
19131560300,IA,0.367402,0.525907,-0.880575,19131560300
22071003500,LA,1.864176,1.521834,-2.548147,22071003500
27089080100,MN,0.288313,0.411370,-0.688794,27089080100
36027110003,NY,-0.375858,-0.106199,0.177819,36027110003
36081053900,NY,-0.692809,-0.444096,0.743591,36081053900
37165010400,NC,0.826711,0.518053,-0.867423,37165010400
56037970901,WY,-0.549669,-0.380849,0.637691,56037970901
06067009636,CA,-0.916569,-0.437890,0.733200,06067009636
06075021200,CA,-1.293435,-0.817827,1.369363,06075021200
13275960600,GA,0.343074,0.297238,-0.497693,13275960600
36061004900,NY,-1.337123,-1.080376,1.808973,36061004900
45041001400,SC,-0.048301,-0.163467,0.273707,45041001400
04013422217,AZ,-0.597425,-0.307660,0.515143,04013422217
09009184300,CT,-0.055303,0.313093,-0.524240,09009184300
10003012300,DE,0.152173,0.148604,-0.248822,10003012300
31109001003,NE,-0.563196,-0.387535,0.648885,31109001003
39109365301,OH,0.611967,0.246603,-0.412909,39109365301
08101002915,CO,-0.516377,0.332778,-0.557201,08101002915
13217100700,GA,0.882030,0.342772,-0.573934,13217100700
17031510300,IL,1.726655,1.913748,-3.204365,17031510300
48453001100,TX,-1.177987,-1.202224,2.012995,48453001100
55079013400,WI,0.670936,0.945370,-1.582920,55079013400
36085031902,NY,0.360571,0.607716,-1.017555,36085031902
06075021500,CA,-1.383402,-0.907824,1.520053,06075021500
13075960300,GA,0.667762,0.377659,-0.632350,13075960300
36103123402,NY,-0.363504,-0.123317,0.206480,36103123402
34017014700,NJ,-0.413935,-0.075357,0.126178,34017014700
36067016200,NY,0.364012,0.618383,-1.035416,36067016200
48149970100,TX,0.722402,0.493921,-0.827018,48149970100
06073021302,CA,-0.621014,-0.466054,0.780358,06073021302
17107953000,IL,-0.118950,-0.282930,0.473736,17107953000
17195001200,IL,0.181594,0.305601,-0.511696,17195001200
19153011404,IA,-0.707492,-0.878726,1.471331,19153011404
21121930601,KY,1.432658,0.628489,-1.052337,21121930601
28033070101,MS,0.486708,-0.515430,0.863032,28033070101
32003002810,NV,-0.359758,-0.165730,0.277496,32003002810
34029713202,NJ,-0.637698,-0.304208,0.509364,34029713202
06085511705,CA,-0.668273,-0.196748,0.329433,06085511705
06103000500,CA,0.047060,-0.004322,0.007236,06103000500
06111001503,CA,-0.560347,-0.098667,0.165207,06111001503
47157021900,TN,0.956706,0.221807,-0.371392,47157021900
55079014900,WI,-0.321256,-0.046543,0.077931,55079014900
55083101100,WI,-0.053280,-0.101670,0.170236,55083101100
04019004072,AZ,-0.065301,0.222306,-0.372228,04019004072
17113000302,IL,0.056710,0.212417,-0.355669,17113000302
24510271002,MD,1.277011,0.746432,-1.249819,24510271002
32003002915,NV,-0.066952,0.126959,-0.212580,32003002915
34015501701,NJ,-0.365431,-0.026453,0.044292,34015501701
37183053414,NC,-0.884502,-0.878720,1.471322,37183053414
42071012103,PA,-0.064316,0.005364,-0.008982,42071012103
48339690100,TX,-0.008462,0.011182,-0.018723,48339690100
39113070102,OH,1.702793,0.820162,-1.373272,39113070102
55063010600,WI,-0.415555,-0.455982,0.763493,55063010600
28051950300,MS,2.310460,0.979925,-1.640779,28051950300
06001430900,CA,-0.327564,0.176472,-0.295483,06001430900
06071009707,CA,0.999404,0.960381,-1.608054,06071009707
13089022600,GA,-0.752231,-0.725997,1.215604,13089022600
13287970300,GA,0.653025,0.280898,-0.470333,13287970300
26163581900,MI,-0.244509,-0.326926,0.547402,26163581900
37173960200,NC,0.595070,0.282840,-0.473585,37173960200
42091207202,PA,-0.224874,-0.163000,0.272926,42091207202
22057020600,LA,0.421778,0.084726,-0.141865,22057020600
26159011500,MI,0.359950,-0.042077,0.070453,26159011500
37127010900,NC,0.882566,0.588763,-0.985819,37127010900
37183054016,NC,-0.770398,-0.764702,1.280411,37183054016
39083006700,OH,0.729742,0.053605,-0.089755,39083006700
42041011302,PA,-0.615457,-0.534344,0.894701,42041011302
06037550700,CA,-0.751976,-0.261938,0.438588,06037550700
13135050425,GA,-0.398780,-0.390391,0.653668,13135050425
42071010900,PA,-0.199857,-0.130201,0.218008,42071010900
06099003605,CA,-0.470468,-0.004165,0.006973,06099003605
18039000502,IN,0.227104,0.127705,-0.213828,18039000502
39007001302,OH,1.314660,0.667658,-1.117921,39007001302
45051080101,SC,0.396041,-0.044326,0.074219,45051080101
53047970600,WA,0.286267,0.333161,-0.557842,53047970600
05089960202,AR,0.850316,0.188502,-0.315627,05089960202
06001435200,CA,-0.521426,-0.017428,0.029182,06001435200
26099220001,MI,-0.453298,-0.510890,0.855430,26099220001
37057060800,NC,1.169790,0.708037,-1.185532,37057060800
13305970300,GA,0.960903,0.387306,-0.648502,13305970300
25009267101,MA,-0.241631,0.312118,-0.522608,25009267101
25025110401,MA,-0.556043,-0.008202,0.013733,25025110401
35049010309,NM,-0.301752,-0.465741,0.779834,35049010309
36047041300,NY,-0.239175,0.023051,-0.038596,36047041300
42125774700,PA,0.411665,0.460263,-0.770660,42125774700
53033029004,WA,-0.249006,0.320349,-0.536389,53033029004
08005086600,CO,-0.212292,0.673880,-1.128340,08005086600
13251970300,GA,0.971676,0.613572,-1.027361,13251970300
17201003805,IL,-0.004747,0.116823,-0.195608,17201003805
34003056200,NJ,-0.572717,-0.228981,0.383405,34003056200
48291700300,TX,0.799452,0.516352,-0.864575,48291700300
06037239330,CA,-0.127725,0.362466,-0.606911,06037239330
22071010200,LA,0.355163,0.012668,-0.021211,22071010200
42115032500,PA,0.474154,0.205444,-0.343994,42115032500
53061051905,WA,-0.700099,-0.142259,0.238197,53061051905
21195931600,KY,0.814756,0.176764,-0.295972,21195931600
55079016400,WI,0.412986,0.687978,-1.151945,55079016400
05001480700,AR,1.113942,0.291479,-0.488050,05001480700
17097861510,IL,-0.304144,-0.142761,0.239038,17097861510
29095018600,MO,-0.677067,-0.767557,1.285191,29095018600
48251130208,TX,-0.162997,-0.109303,0.183016,48251130208
36017970602,NY,0.768711,0.720538,-1.206463,36017970602
39123050202,OH,0.520257,0.149714,-0.250680,39123050202
42101038700,PA,-0.817324,-0.759253,1.271287,42101038700
09015825000,CT,-0.173149,-0.128712,0.215514,09015825000
35035000200,NM,0.183457,0.346189,-0.579656,35035000200
54045956500,WV,1.431563,0.428552,-0.717564,54045956500
08069002502,CO,-1.109973,-0.248526,0.416130,08069002502
17199021100,IL,0.853552,0.459651,-0.769636,17199021100
21013961100,KY,1.292248,0.208220,-0.348643,21013961100
21107970500,KY,0.495153,0.212528,-0.355856,21107970500
41059951100,OR,0.272743,0.642395,-1.075621,41059951100
45063020100,SC,0.257715,0.134472,-0.225158,45063020100
05119004105,AR,1.122268,0.254432,-0.426019,05119004105
32003000106,NV,1.175665,1.369586,-2.293224,32003000106
54061011400,WV,0.453569,-0.555582,0.930263,54061011400
01081041200,AL,0.099235,-0.381057,0.638038,01081041200
01107050100,AL,1.322397,0.510628,-0.854991,01107050100
26099230800,MI,0.273281,-0.300563,0.503260,26099230800
26163552300,MI,0.600749,0.518652,-0.868428,26163552300
28101050100,MS,0.549294,-0.284208,0.475875,28101050100
54003971202,WV,0.458498,-0.528960,0.885686,54003971202
36105950300,NY,0.050177,-0.031688,0.053058,36105950300
36109002000,NY,-0.658756,-0.741689,1.241879,36109002000
48245002000,TX,1.425959,1.482230,-2.481835,48245002000
53033032321,WA,-1.279762,-0.710594,1.189812,53033032321
08035014505,CO,-0.776720,0.097905,-0.163932,08035014505
20091053506,KS,-0.800929,-0.821457,1.375441,20091053506
26021020600,MI,0.459077,-0.084530,0.141536,26021020600
18097351500,IN,0.663704,0.025492,-0.042684,18097351500
45045002302,SC,0.403826,-0.228699,0.382932,45045002302
48029180202,TX,1.327310,1.467180,-2.456634,48029180202
31019969204,NE,-0.272006,-0.061599,0.103140,31019969204
34005700505,NJ,-0.581438,-0.238687,0.399655,34005700505
48201551300,TX,-0.446086,-0.373173,0.624837,48201551300
06067008010,CA,-0.392109,0.086565,-0.144944,06067008010
49057200900,UT,0.131577,0.822828,-1.377736,49057200900
51540000900,VA,-0.610020,-0.494626,0.828197,51540000900
04013612400,AZ,-1.233360,-1.265077,2.118236,04013612400
05057480100,AR,0.757224,0.107952,-0.180754,05057480100
33015003302,NH,-0.618703,-0.564119,0.944556,33015003302
36067016802,NY,-0.089976,-0.156980,0.262845,36067016802
36103158707,NY,-0.386978,-0.146642,0.245536,36103158707
54061011700,WV,0.240061,-0.448136,0.750356,54061011700
54099005200,WV,1.430972,0.212155,-0.355231,54099005200
26067030300,MI,0.347878,0.302748,-0.506920,26067030300
55079017200,WI,0.057867,0.331966,-0.555842,55079017200
56033000600,WY,-0.155938,0.014289,-0.023925,56033000600
36039080100,NY,0.040835,-0.015446,0.025863,36039080100
55121100700,WI,-0.284458,-0.347815,0.582379,55121100700
17031810400,IL,-0.652286,-0.465403,0.779267,17031810400
36047094600,NY,0.075146,0.336968,-0.564217,36047094600
55079014100,WI,0.219806,0.494435,-0.827879,55079014100
06067008127,CA,-0.590497,-0.111795,0.187188,06067008127
34007610500,NJ,0.376219,0.718177,-1.202511,34007610500
01097002200,AL,1.853417,1.366962,-2.288830,01097002200
08059011709,CO,-0.854192,0.011104,-0.018593,08059011709
24031701509,MD,-0.172568,-0.002237,0.003746,24031701509
36073040300,NY,0.267451,0.198033,-0.331584,36073040300
48201211600,TX,0.664923,0.738053,-1.235789,48201211600
13095011600,GA,0.572069,0.274624,-0.459828,13095011600
36081035100,NY,-0.140634,0.108065,-0.180942,36081035100
39023003301,OH,0.405945,-0.247372,0.414198,39023003301
04013319402,AZ,-0.574056,-0.284229,0.475911,04013319402
17031222700,IL,-0.686822,-0.499553,0.836448,17031222700
19031450200,IA,0.012204,-0.112040,0.187598,19031450200
39035138110,OH,0.240727,-0.095599,0.160071,39035138110
47039955001,TN,1.047413,0.552370,-0.924884,47039955001
06017031200,CA,-0.134055,0.363911,-0.609330,06017031200
11001001401,DC,-1.255295,-0.616606,1.032440,11001001401
18113972100,IN,0.128540,-0.321319,0.538014,18113972100
20127963700,KS,0.521854,0.165522,-0.277149,20127963700
21111007800,KY,-0.491343,-0.775078,1.297784,21111007800
04013940700,AZ,1.165627,1.133782,-1.898395,04013940700
08059012024,CO,-0.882275,-0.016964,0.028405,08059012024
17203030502,IL,0.018898,-0.181878,0.304536,17203030502
36013030100,NY,0.826329,0.585368,-0.980136,36013030100
37081010900,NC,-0.570507,-0.525469,0.879841,37081010900
36067014000,NY,0.273804,0.528189,-0.884396,36067014000
01095030701,AL,0.556212,-0.250912,0.420125,01095030701
17097862100,IL,0.180815,0.342272,-0.573097,17097862100
18175967600,IN,0.478674,0.004681,-0.007838,18175967600
37081016009,NC,-0.365008,-0.320105,0.535982,37081016009
39035107000,OH,0.056442,-0.279832,0.468548,39035107000
48027020600,TX,0.454156,0.078373,-0.131228,48027020600
36001000200,NY,0.734506,0.498142,-0.834086,36001000200
08005082300,CO,-1.006520,-0.120310,0.201445,08005082300
08005080600,CO,-0.881565,-0.511524,0.856491,08005080600
08031001000,CO,-0.646143,0.229976,-0.385070,08031001000
17031440201,IL,1.014748,1.201755,-2.012209,17031440201
17201003602,IL,1.165039,1.286689,-2.154423,17201003602
39095004800,OH,1.277461,0.917861,-1.536860,39095004800
50021963000,VT,-0.248537,0.394475,-0.660506,50021963000
05131010302,AR,0.755474,0.077805,-0.130277,05131010302
34039035200,NJ,-0.429303,-0.099347,0.166346,34039035200
36119014400,NY,-0.107458,0.126957,-0.212576,36119014400
11001007502,DC,0.879113,1.517878,-2.541523,11001007502
11001006500,DC,-1.349190,-0.710503,1.189660,11001006500
19179961100,IA,0.296439,0.114665,-0.191994,19179961100
24033805700,MD,-0.049668,0.119983,-0.200899,24033805700
34027042000,NJ,-0.484694,-0.150085,0.251300,34027042000
37129012007,NC,0.051751,0.078418,-0.131303,37129012007
48085031001,TX,-0.212993,-0.416019,0.696579,48085031001
48215020301,TX,-0.241214,-0.173247,0.290083,48215020301
13113140403,GA,0.230054,0.246959,-0.413506,13113140403
17197880314,IL,-0.981868,-0.858990,1.438286,17197880314
20155000800,KS,0.417815,0.372536,-0.623772,20155000800
26125168500,MI,0.001390,-0.066152,0.110765,26125168500
48303001200,TX,1.521842,1.039445,-1.740439,48303001200
53033008002,WA,-0.828605,-0.259834,0.435065,53033008002
06083002606,CA,-1.802373,-1.846068,3.091042,06083002606
17031819600,IL,-0.920603,-0.733734,1.228558,17031819600
36005005600,NY,0.391618,0.669886,-1.121652,36005005600
39129020100,OH,0.720018,0.347310,-0.581534,39129020100
09015903100,CT,-0.110841,0.255002,-0.426973,09015903100
23005011201,ME,-0.205163,0.026465,-0.044312,23005011201
36009960400,NY,0.598034,0.553035,-0.925997,36009960400
47157007822,TN,1.723865,0.989151,-1.656226,47157007822
06001436900,CA,-0.599954,-0.095962,0.160677,06001436900
18089010304,IN,1.914602,1.279635,-2.142610,18089010304
35001002700,NM,0.042474,0.218468,-0.365800,35001002700
41051010002,OR,-0.775068,-0.402181,0.673409,41051010002
42091206802,PA,-0.384647,-0.322815,0.540519,42091206802
48029181818,TX,-0.248202,-0.108378,0.181467,48029181818
04013082017,AZ,-0.970393,-0.680464,1.139364,04013082017
21049020101,KY,0.373446,0.113733,-0.190433,21049020101
34023001417,NJ,-0.414695,-0.078303,0.131110,34023001417
40143003800,OK,0.107644,-0.225422,0.377444,40143003800
53041970200,WA,0.670946,0.915570,-1.533023,53041970200
17097862402,IL,0.431935,0.593397,-0.993579,17097862402
33019975100,NH,-0.277042,-0.029637,0.049625,33019975100
34021003602,NJ,-0.336042,0.001010,-0.001691,34021003602
36059520001,NY,-0.211057,0.045980,-0.076988,36059520001
45079011418,SC,-0.071915,-0.201565,0.337498,45079011418
48201212300,TX,0.989259,1.062584,-1.779182,48201212300
01073001200,AL,1.608131,0.614761,-1.029351,01073001200
01087231602,AL,1.776634,0.777771,-1.302294,01087231602
04013040523,AZ,1.100522,1.390423,-2.328112,04013040523
06037113233,CA,-0.478945,0.011315,-0.018946,06037113233
37101041201,NC,0.744254,0.460135,-0.770447,37101041201
42015951100,PA,0.485296,0.254994,-0.426960,42015951100
42091207201,PA,-0.406465,-0.344395,0.576652,42091207201
13103030100,GA,0.199142,-0.101559,0.170049,13103030100
13215002100,GA,0.558741,0.536433,-0.898198,13215002100
18097380300,IN,-0.229025,-0.351039,0.587777,18097380300
28049001600,MS,0.008404,-0.483867,0.810184,28049001600
29103960200,MO,1.101512,0.686036,-1.148693,29103960200
47149040600,TN,0.109805,-0.427027,0.715011,47149040600
01051030500,AL,0.463601,-0.326528,0.546736,01051030500
08013012904,CO,-1.296546,-0.413444,0.692267,08013012904
25017357500,MA,-0.981477,-0.430709,0.721175,25017357500
36001001500,NY,-0.885298,-0.605534,1.013902,36001001500
47037016100,TN,0.202948,-0.485568,0.813032,47037016100
04021001100,AZ,-0.185319,0.101555,-0.170042,04021001100
06001440100,CA,-0.544762,-0.040740,0.068214,06001440100
06037219020,CA,-0.028499,0.461715,-0.773092,06037219020
06075023003,CA,-0.489025,-0.013452,0.022524,06075023003
27139080903,MN,-0.598672,-0.173699,0.290840,27139080903
29151490300,MO,-0.094794,-0.528461,0.884851,29151490300
37183053723,NC,-0.016857,-0.011224,0.018794,37183053723
48099010802,TX,-0.145514,-0.032940,0.055154,48099010802
29183312097,MO,-0.391795,-0.837677,1.402599,29183312097
04019004505,AZ,0.911769,1.199406,-2.008275,04019004505
26013000200,MI,0.507638,-0.353835,0.592458,26013000200
36015000200,NY,0.551440,0.826102,-1.383219,36015000200
36085013800,NY,0.061697,0.308928,-0.517266,36085013800
47037016300,TN,0.062605,-0.109533,0.183401,47037016300
