TractFIPS,StateAbbr,burden,resilience_score_old,resilience_score_new,score_change,old_class,new_class,class_changed
21141960100,KY,0.452562,0.275581,-0.1446625736345014,-0.42024357363450143,expected,expected,False
39003013100,OH,0.446128,-0.204504,-0.5702253725453137,-0.36572137254531367,expected,expected,False
49035100307,UT,-0.439585,0.428953,0.7457745096447589,0.3168215096447589,expected,expected,False
37021001600,NC,-0.10114,0.055,-0.24690946773984968,-0.30190946773984967,expected,expected,False
51097950400,VA,0.696101,-0.240971,0.01656262373286675,0.25753362373286676,expected,expected,False
09003473800,CT,0.198836,-0.953516,-0.25915263553472606,0.694363364465274,expected,expected,False
48085031627,TX,-0.161266,0.072683,-0.2160834691176653,-0.2887664691176653,expected,expected,False
49011126104,UT,-1.107315,0.666971,0.5657122287780695,-0.1012587712219305,expected,expected,False
50021962200,VT,-0.162932,-0.265738,-0.46235720603717995,-0.19661920603717997,expected,expected,False
55073001500,WI,-0.227483,0.455068,0.307275016383293,-0.14779298361670695,expected,expected,False
06083000302,CA,-0.782642,0.519239,0.13389780262410322,-0.3853411973758968,expected,expected,False
39011040200,OH,0.716855,-0.114673,-0.42141223896967517,-0.30673923896967514,expected,expected,False
39041012000,OH,0.116814,0.90943,0.7733414217146257,-0.13608857828537424,expected,expected,False
47045964200,TN,0.475175,-0.500885,-0.9108220246923223,-0.4099370246923223,expected,expected,False
55079004400,WI,0.750728,-1.71699,-1.1209406116831837,0.5960493883168163,vulnerable,expected,True
31111960400,NE,0.192703,-0.615141,-1.0218992347357243,-0.40675823473572426,expected,expected,False
36089490700,NY,0.320787,-0.41089,0.30088850501564435,0.7117785050156443,expected,expected,False
04013116720,AZ,-0.88234,0.991944,0.8090044916417526,-0.18293950835824746,expected,expected,False
39049006220,OH,-0.716549,1.771888,1.7448041036795456,-0.02708389632045427,resilient,resilient,False
42043021700,PA,0.686796,-1.284709,-0.662092735439732,0.6226162645602681,expected,expected,False
48453002107,TX,-0.045827,0.11658,0.76144661205215,0.64486661205215,expected,expected,False
17031670500,IL,1.015647,-2.013724,-1.5857713951290213,0.4279526048709785,vulnerable,expected,True
17043846208,IL,-0.631908,0.752601,0.4873253968531451,-0.2652756031468549,expected,expected,False
26123970300,MI,0.630444,-0.405121,0.35715337271349035,0.7622743727134904,expected,expected,False
26125157500,MI,0.263619,-0.328426,-0.8077000947501861,-0.4792740947501861,expected,expected,False
41011000502,OR,0.605944,-1.126838,-0.3936632058511698,0.7331747941488302,expected,expected,False
10003013300,DE,0.060474,-0.095252,-0.4304421770409853,-0.3351901770409853,expected,expected,False
13129970200,GA,0.743274,-0.723665,-0.0351309805182141,0.6885340194817859,expected,expected,False
55033970100,WI,0.015216,0.023343,-0.1759678265131409,-0.19931082651314092,expected,expected,False
24005451402,MD,-0.246056,0.974246,1.2830599828089473,0.30881398280894734,expected,expected,False
29189215005,MO,-0.252025,0.634952,0.36767448906125566,-0.2672775109387443,expected,expected,False
48167721800,TX,1.067659,-1.067801,-1.1534277998120626,-0.08562679981206256,expected,expected,False
22079010600,LA,0.553934,0.189489,-0.16961281605075898,-0.35910181605075897,expected,expected,False
26065003802,MI,-0.935593,2.504564,3.089667818207094,0.5851038182070942,resilient,resilient,False
29021000400,MO,0.494035,0.140749,0.39177233709518666,0.25102333709518665,expected,expected,False
30017961300,MT,-0.210232,0.258964,0.10621955355181562,-0.1527444464481844,expected,expected,False
36085011401,NY,0.287487,-0.895395,-0.3206702865988474,0.5747247134011526,expected,expected,False
54045956200,WV,1.400522,-0.33912,-0.29706826049317697,0.042051739506823005,expected,expected,False
01073014302,AL,-0.183702,1.644793,1.5457657421618778,-0.09902725783812216,expected,expected,False
24021750801,MD,-0.130423,-0.073168,0.7506109206661717,0.8237789206661718,expected,expected,False
48439113711,TX,-0.454459,0.792019,0.36769898914270727,-0.42432001085729276,expected,expected,False
51041100812,VA,0.062367,-0.6194,-0.9190528630456888,-0.29965286304568883,expected,expected,False
17031283800,IL,-0.595829,0.684216,1.622870764498228,0.938654764498228,expected,expected,False
21093001001,KY,-0.058277,1.099384,0.8724791971283424,-0.22690480287165748,expected,expected,False
37051002501,NC,0.459613,-0.86459,-1.363436004242695,-0.498846004242695,expected,expected,False
06037237201,CA,0.065209,-0.92993,-0.3468923278734678,0.5830376721265322,expected,expected,False
48201313400,TX,1.110879,-1.982755,-1.5416938864062801,0.4410611135937199,vulnerable,expected,True
55131420104,WI,-0.176595,0.40699,0.2059508997230937,-0.20103910027690633,expected,expected,False
19185070200,IA,0.649756,-0.780535,-1.176765262501878,-0.3962302625018781,expected,expected,False
09003405401,CT,-0.135143,-0.394458,-0.8015433428851736,-0.4070853428851736,expected,expected,False
26125191300,MI,-0.841541,1.522255,1.3928061300608883,-0.12944886993911164,expected,expected,False
34013013900,NJ,-0.631841,0.488978,0.21166965410391878,-0.2773083458960812,expected,expected,False
36047021300,NY,-0.260831,-0.002101,0.7710966721907927,0.7731976721907927,expected,expected,False
48041002006,TX,-0.636605,0.839395,0.7303735401800575,-0.10902145981994249,expected,expected,False
01125010406,AL,-0.040393,0.90026,0.5725572311785534,-0.32770276882144656,expected,expected,False
48201332000,TX,1.827842,-3.182812,-2.9692532845560704,0.2135587154439298,vulnerable,vulnerable,False
17043841104,IL,-0.570188,0.649449,0.3644334679058981,-0.28501553209410196,expected,expected,False
18127050604,IN,-0.108899,0.406021,0.11771772148046117,-0.28830327851953885,expected,expected,False
19145490200,IA,0.77505,-0.68981,-0.604510879917121,0.08529912008287899,expected,expected,False
21219950100,KY,0.603082,0.938516,1.0652269037779696,0.12671090377796956,expected,expected,False
26125194600,MI,-0.747634,1.364644,1.205826020345251,-0.15881797965474886,expected,expected,False
36103145605,NY,-0.231421,-0.01472,-0.4948451558370877,-0.4801251558370877,expected,expected,False
48441010500,TX,0.783213,-0.414486,-0.5870616685526878,-0.1725756685526878,expected,expected,False
27171100500,MN,-0.165262,0.123644,-0.22542460052337326,-0.3490686005233733,expected,expected,False
29145020800,MO,0.492032,-0.101944,0.7814137611161848,0.8833577611161848,expected,expected,False
36119001402,NY,-0.395483,0.269765,-0.16817801962608253,-0.4379430196260825,expected,expected,False
42107003400,PA,0.067501,0.331265,0.051478051893917375,-0.2797869481060826,expected,expected,False
17097861508,IL,-0.361989,0.335644,-0.05011573356668592,-0.3857597335666859,expected,expected,False
27047180600,MN,0.534032,-1.127651,-0.4104199110498461,0.7172310889501539,expected,expected,False
29189221421,MO,-0.620114,1.25133,1.1005838739326623,-0.15074612606733773,expected,expected,False
18149954100,IN,0.306395,0.263579,-0.02131939595032701,-0.284898395950327,expected,expected,False
42017105008,PA,-0.370385,0.468358,0.23549855329710043,-0.23285944670289957,expected,expected,False
26091060600,MI,-0.078004,0.759183,0.5603753960977582,-0.19880760390224184,expected,expected,False
28067950800,MS,0.415303,0.678834,0.4416514291426034,-0.23718257085739664,expected,expected,False
36081080302,NY,-0.462843,0.35784,1.173326813968033,0.8154868139680331,expected,expected,False
40109107220,OK,1.084779,-1.280321,-0.6966081726701836,0.5837128273298164,expected,expected,False
41043030401,OR,0.606115,-1.10712,-0.394003687378227,0.7131163126217731,expected,expected,False
48201552002,TX,-0.647868,0.962213,0.7527995252048929,-0.20941347479510708,expected,expected,False
01089002922,AL,-0.082157,0.946923,0.655714368582196,-0.29120863141780395,expected,expected,False
06073017021,CA,-0.815428,1.105936,0.8870417532860313,-0.21889424671396873,expected,expected,False
17043844502,IL,0.430762,-1.026561,-1.628578137404324,-0.6020171374043239,expected,expected,False
42013010700,PA,-0.401943,0.518379,0.29833431955953105,-0.220044680440469,expected,expected,False
42071011504,PA,-0.185008,0.193129,-0.13360930659359646,-0.3267383065935965,expected,expected,False
05123960400,AR,1.743161,-1.462495,-1.604750768409794,-0.14225576840979381,expected,expected,False
36103169800,NY,0.158087,-0.66748,-0.06301935325837811,0.6044606467416218,expected,expected,False
37105030102,NC,-0.046327,0.017558,-0.3560487305620378,-0.3736067305620378,expected,expected,False
39035118301,OH,1.526869,-1.993335,-1.5147274494544913,0.47860755054550874,vulnerable,expected,True
06037137401,CA,-0.756222,0.445377,0.08129241113372301,-0.36408458886627704,expected,expected,False
13051001100,GA,-0.264514,0.374278,1.2836328146454024,0.9093548146454024,expected,expected,False
13121003000,GA,-1.407811,2.333929,2.3526913968563297,0.018762396856329744,resilient,resilient,False
48309003500,TX,0.403204,-0.190102,-0.6521479098250984,-0.4620459098250984,expected,expected,False
55079008900,WI,0.846482,-1.877087,-1.3115983201150485,0.5654886798849514,vulnerable,expected,True
26163542400,MI,1.508207,-2.387564,-2.0784412170614956,0.30912278293850415,vulnerable,vulnerable,False
39061026200,OH,0.719562,-0.086797,0.7805807866927043,0.8673777866927043,expected,expected,False
56013940202,WY,0.444776,-1.042047,-0.11468414758294401,0.927362852417056,expected,expected,False
42057960300,PA,0.304037,-0.096248,-0.41949351818816333,-0.3232455181881633,expected,expected,False
06079011002,CA,-0.763102,0.483979,1.3023743046317675,0.8183953046317676,expected,expected,False
13245010101,GA,-0.270702,0.510131,0.08857087784668763,-0.4215601221533124,expected,expected,False
39157021600,OH,0.724198,-0.032364,0.7713499541813719,0.8037139541813718,expected,expected,False
48373210301,TX,1.149616,-1.398079,-0.930960814456179,0.4671181855438211,expected,expected,False
48439111018,TX,-0.349573,0.616926,0.1588583724939557,-0.45806762750604424,expected,expected,False
01073014409,AL,0.217879,0.434206,0.05830667587940593,-0.37589932412059407,expected,expected,False
06077005133,CA,-0.125853,-0.584342,-1.173847938162245,-0.5895059381622451,expected,expected,False
42107002200,PA,0.318005,-0.625931,-1.1351685719134532,-0.5092375719134532,expected,expected,False
51800075203,VA,-0.548152,0.89299,0.29656375343104974,-0.5964262465689503,expected,expected,False
55117000800,WI,-0.435916,0.293902,1.241810038570818,0.947908038570818,expected,expected,False
31109001400,NE,-0.161388,-0.024139,-0.31686154820202944,-0.2927225482020294,expected,expected,False
40143007312,OK,0.224014,0.182454,1.0172782696544613,0.8348242696544613,expected,expected,False
53009001000,WA,0.051122,-1.053437,-0.3636627148746459,0.6897742851253541,expected,expected,False
01043965000,AL,0.437087,0.048377,-0.37816276612753064,-0.42653976612753064,expected,expected,False
18089011000,IN,2.396936,-2.950234,-3.362107701113308,-0.4118737011133078,vulnerable,vulnerable,False
26011970400,MI,1.030621,-1.148039,-1.6470300596563203,-0.4989910596563203,expected,vulnerable,True
42091206105,PA,-0.586899,0.878847,0.6666039179128528,-0.21224308208714726,expected,expected,False
48085031613,TX,-0.287295,0.283189,0.03485539856367946,-0.24833360143632055,expected,expected,False
09013840100,CT,-0.560917,0.863497,0.7340868905557676,-0.12941010944423237,expected,expected,False
17143003300,IL,0.321535,-0.779684,-1.4110940686564148,-0.6314100686564148,expected,expected,False
21067004106,KY,-0.396269,1.110268,0.8575987531287986,-0.2526692468712014,expected,expected,False
24005440800,MD,-0.287342,0.178763,-0.14432750119172183,-0.32309050119172184,expected,expected,False
42125781700,PA,0.208473,0.107526,-0.22921412256414006,-0.33674012256414004,expected,expected,False
51740211700,VA,1.984651,-3.386815,-3.5391680728461994,-0.15235307284619948,vulnerable,vulnerable,False
09009352701,CT,0.002701,0.243068,0.4335855721704486,0.19051757217044857,expected,expected,False
48113014408,TX,-0.136018,0.912474,1.2432375981049082,0.3307635981049082,expected,expected,False
22109000202,LA,0.062339,0.493629,0.12134875164904903,-0.37228024835095097,expected,expected,False
24005403201,MD,0.907216,-1.821427,-1.3154528878382423,0.5059741121617576,vulnerable,expected,True
39035106900,OH,-0.059501,1.527489,1.9461355288270923,0.4186465288270922,expected,resilient,True
05119003304,AR,0.02687,0.543844,0.3029977723186926,-0.24084622768130737,expected,expected,False
18097350500,IN,2.451894,-3.901225,-3.7737455547519634,0.12747944524803678,vulnerable,vulnerable,False
47035970603,TN,0.696175,-0.339415,-0.6629964648244,-0.3235814648244,expected,expected,False
33013031002,NH,-0.497606,0.413919,0.26662544581451925,-0.14729355418548074,expected,expected,False
42101038000,PA,0.055087,-0.189962,0.5957157147115392,0.7856777147115391,expected,expected,False
54067950500,WV,1.973983,-1.611818,-1.053244739902162,0.5585732600978379,expected,expected,False
06037302004,CA,-0.284983,-0.343516,0.3503819816193113,0.6938979816193113,expected,expected,False
17043841321,IL,-0.865912,1.14444,0.9532554509907276,-0.1911845490092723,expected,expected,False
37063001710,NC,-0.043392,0.849879,1.1477001981414159,0.29782119814141583,expected,expected,False
48233950800,TX,0.554646,-1.029805,-0.43416721248997986,0.5956377875100203,expected,expected,False
48353950400,TX,0.974744,-1.655692,-1.2706327595878508,0.3850592404121491,vulnerable,expected,True
04013103209,AZ,-0.514257,0.375705,0.07610705349059367,-0.29959794650940635,expected,expected,False
13121005200,GA,-1.103963,1.825192,1.7476935545562144,-0.07749844544378548,resilient,resilient,False
42091203601,PA,0.292139,-0.592454,0.12371672668816269,0.7161707266881627,expected,expected,False
05099090200,AR,0.648561,0.354238,0.5747292287654584,0.2204912287654584,expected,expected,False
45019004606,SC,-0.483697,0.987954,0.8280189321653438,-0.15993506783465616,expected,expected,False
48179950400,TX,0.545034,-1.049066,-1.622411554267383,-0.5733455542673829,expected,expected,False
06073015406,CA,-0.717199,0.40324,0.0035929337632043755,-0.39964706623679563,expected,expected,False
17031770901,IL,-0.174402,-0.021211,-0.42362396874859176,-0.4024129687485918,expected,expected,False
17097861105,IL,-0.744339,0.976158,0.7111890142132864,-0.2649689857867136,expected,expected,False
45007001100,SC,0.279641,-0.297929,-0.6918786578983898,-0.39394965789838976,expected,expected,False
24033800103,MD,-0.304047,0.225364,1.0963171467118105,0.8709531467118105,expected,expected,False
25013801800,MA,1.01845,-2.629667,-2.251729010566652,0.3779379894333479,vulnerable,vulnerable,False
25021402101,MA,-0.567093,0.030224,-0.30210555458378374,-0.33232955458378377,expected,expected,False
26163590400,MI,-0.554865,1.066592,0.821999801109479,-0.24459219889052097,expected,expected,False
47037019200,TN,-0.221499,0.659617,1.6837225265542204,1.0241055265542203,expected,resilient,True
26021001500,MI,-0.102568,0.217237,-0.07857782019727712,-0.2958148201972771,expected,expected,False
01043965700,AL,0.457155,1.417253,1.7793353918976433,0.36208239189764324,expected,resilient,True
04021002101,AZ,0.681804,-0.757616,-0.7958011081674731,-0.038185108167473114,expected,expected,False
49057210701,UT,-0.08813,-1.009205,-1.4636074504847296,-0.4544024504847297,expected,expected,False
16011940000,ID,1.00601,-1.648189,-0.9621440954249688,0.6860449045750311,vulnerable,expected,True
26121002000,MI,0.340615,-0.459892,0.24637461416621073,0.7062666141662107,expected,expected,False
06081609603,CA,-0.696856,0.374755,-0.036912421236371874,-0.4116674212363719,expected,expected,False
48113006700,TX,0.3654,-0.791124,-0.05735570915960552,0.7337682908403945,expected,expected,False
17089852606,IL,-0.247704,0.139357,-0.27767088748334384,-0.41702788748334385,expected,expected,False
19187000700,IA,0.454322,-0.990456,-0.2681128097308353,0.7223431902691647,expected,expected,False
26065005202,MI,-0.413472,0.766316,0.5404693651140464,-0.22584663488595358,expected,expected,False
39005970100,OH,0.458629,0.314764,1.3001297124216742,0.9853657124216741,expected,expected,False
40027201101,OK,-0.234592,0.875528,0.7230348796874961,-0.15249312031250384,expected,expected,False
48019000200,TX,0.962131,-0.449544,-0.25544579510799853,0.19409820489200147,expected,expected,False
53053071703,WA,-0.185759,-0.628676,0.10799579162167329,0.7366717916216733,expected,expected,False
06065043267,CA,-0.333213,-0.244855,-0.7609692864042875,-0.5161142864042876,expected,expected,False
29123960300,MO,0.440617,-0.029273,-0.32359578957596585,-0.29432278957596586,expected,expected,False
39095004600,OH,1.133477,-0.431154,-0.42922687576832025,0.0019271242316797332,expected,expected,False
41007951100,OR,0.149669,-0.365091,-0.6925478966343375,-0.32745689663433747,expected,expected,False
47009010400,TN,0.500499,-0.029274,-0.2733820596286531,-0.2441080596286531,expected,expected,False
55005000600,WI,0.197354,-0.83823,-1.2264895375789775,-0.38825953757897746,expected,expected,False
20117060510,KS,0.626751,-0.998212,-1.4833528123470159,-0.4851408123470159,expected,expected,False
26127010600,MI,0.427847,-0.064152,0.7605483197148741,0.8247003197148741,expected,expected,False
36065024302,NY,0.301548,-0.393703,-0.8681873241244425,-0.4744843241244425,expected,expected,False
27053026101,MN,-0.492562,0.057641,-0.26159410000418665,-0.31923510000418664,expected,expected,False
23025965800,ME,0.49073,-0.657683,-1.1139812964483633,-0.4562982964483633,expected,expected,False
39049006372,OH,-0.538059,1.473146,2.596792075127182,1.123646075127182,expected,resilient,True
42007605500,PA,0.26033,-0.593402,-1.0203307235331474,-0.42692872353314737,expected,expected,False
47045964300,TN,0.6862,0.010139,0.1785947346230459,0.1684557346230459,expected,expected,False
48113015800,TX,-0.09504,0.843845,1.1616454810537047,0.31780048105370473,expected,expected,False
06029001201,CA,0.522484,-1.700944,-1.2573817447456708,0.44356225525432924,vulnerable,expected,True
17031750200,IL,-0.147691,-0.065703,-0.47680877617098183,-0.4111057761709818,expected,expected,False
54079020500,WV,1.109517,-0.693825,-1.2272352389076895,-0.5334102389076895,expected,expected,False
48265960401,TX,0.536368,-0.440901,-0.9172934190009117,-0.47639241900091167,expected,expected,False
09009345300,CT,-0.622643,1.290085,1.67872054325903,0.38863554325903005,expected,resilient,True
11001009504,DC,-0.118464,-0.871085,-1.4278120122573599,-0.5567270122573599,expected,expected,False
17197882601,IL,0.351172,-0.793723,-0.262721905705464,0.531001094294536,expected,expected,False
30041940300,MT,0.973225,-0.842777,-0.7405925311060714,0.10218446889392863,expected,expected,False
37151030100,NC,0.566095,-0.113333,-0.06586158245273108,0.047471417547268926,expected,expected,False
47165020206,TN,0.105813,0.731956,0.5124851449804386,-0.21947085501956143,expected,expected,False
06059032042,CA,-1.033563,0.923968,0.6335116344998676,-0.29045636550013243,expected,expected,False
10001040501,DE,0.594157,-0.990297,-1.4930690940266242,-0.5027720940266243,expected,expected,False
36081029700,NY,-0.689421,0.737662,0.4170878230650369,-0.32057417693496315,expected,expected,False
37119005815,NC,-0.246275,0.36143,0.04207173945001903,-0.31935826054998095,expected,expected,False
18173030705,IN,-0.199019,0.586649,0.297157459599805,-0.289491540400195,expected,expected,False
36059408700,NY,-0.530978,0.458033,0.10160879036593352,-0.3564242096340665,expected,expected,False
49049010108,UT,-1.438964,1.246839,1.2260651993455598,-0.020773800654440233,expected,expected,False
06075016700,CA,-1.562802,1.820462,1.687290014022098,-0.13317198597790192,resilient,resilient,False
13089022700,GA,-0.872143,1.416162,1.286112106588768,-0.13004989341123196,expected,expected,False
16073950101,ID,0.246111,-0.335595,0.550906032816834,0.886501032816834,expected,expected,False
27097780100,MN,0.508373,-1.052066,-0.3593297619108731,0.6927362380891269,expected,expected,False
29510125700,MO,1.462365,-2.028075,-1.8384988108792588,0.18957618912074103,vulnerable,vulnerable,False
48051970400,TX,0.339664,-0.250137,-0.5256321424027381,-0.27549514240273815,expected,expected,False
48029191804,TX,-0.23575,0.160801,-0.06777688396363506,-0.22857788396363504,expected,expected,False
55079018600,WI,0.078281,-0.590677,0.217982086709386,0.808659086709386,expected,expected,False
27009020100,MN,-0.190382,0.060435,-0.17540766508664538,-0.23584266508664536,expected,expected,False
18141012300,IN,0.346088,0.191371,-0.10035292374849746,-0.2917239237484975,expected,expected,False
20057961800,KS,0.342863,0.303031,0.591495139953914,0.288464139953914,expected,expected,False
25011041200,MA,-0.533355,-0.03324,-0.3692819625361851,-0.3360419625361851,expected,expected,False
27119020100,MN,-0.035459,-0.665797,-1.1717410442292913,-0.5059440442292913,expected,expected,False
22099020400,LA,0.703,-0.047143,-0.46642111612286385,-0.41927811612286386,expected,expected,False
34035052603,NJ,-0.565232,0.390909,0.07904313927489771,-0.3118658607251023,expected,expected,False
45037970201,SC,0.780499,-0.57846,-1.0012839705404912,-0.42282397054049126,expected,expected,False
04013421400,AZ,0.603322,-0.631134,-0.6395340250884414,-0.008400025088441399,expected,expected,False
17031230200,IL,-0.306356,0.199515,1.0464952727913837,0.8469802727913837,expected,expected,False
24037875201,MD,-0.110685,0.442459,0.19179029466628106,-0.25066870533371893,expected,expected,False
27053000101,MN,-0.432163,-0.04384,0.8255272282371853,0.8693672282371853,expected,expected,False
36029013400,NY,-0.350828,0.137007,-0.25709148506903967,-0.39409848506903966,expected,expected,False
39035124202,OH,1.026008,-1.154789,-0.5174530744634497,0.6373359255365504,expected,expected,False
45001950400,SC,0.815245,-0.659431,0.13691556011960607,0.796346560119606,expected,expected,False
50023954600,VT,-0.854508,0.355882,0.22679053863604687,-0.1290914613639531,expected,expected,False
27053026013,MN,-1.049369,0.989627,0.8470754768158032,-0.14255152318419684,expected,expected,False
48201332600,TX,0.820213,-0.631167,-0.6607331100797152,-0.029566110079715213,expected,expected,False
48201533902,TX,0.672806,-1.248599,-0.669437956566563,0.579161043433437,expected,expected,False
06037301802,CA,-0.594241,0.174294,0.9661517833427028,0.7918577833427027,expected,expected,False
19153011028,IA,-0.435083,0.477036,0.2954163229617115,-0.18161967703828852,expected,expected,False
26163546300,MI,0.316685,-0.392559,0.2940221167538261,0.686581116753826,expected,expected,False
06037204200,CA,0.078193,-0.951735,-0.37274503048933066,0.5789899695106693,expected,expected,False
29189221621,MO,-0.20816,1.099078,0.9681970974397192,-0.13088090256028084,expected,expected,False
42003474101,PA,-0.668064,0.958129,0.8282131760626147,-0.12991582393738532,expected,expected,False
55139002201,WI,-0.167489,-0.140503,-0.5000433283615366,-0.35954032836153665,expected,expected,False
25021415102,MA,-0.676312,0.212785,-0.08463741479620468,-0.2974224147962047,expected,expected,False
36069050302,NY,0.281319,-0.357282,-0.8279089568095712,-0.47062695680957123,expected,expected,False
40109107213,OK,0.504514,0.555597,0.7609789764884257,0.2053819764884257,expected,expected,False
06077005403,CA,-0.494917,0.03361,-0.4389972112505994,-0.47260721125059935,expected,expected,False
39049008822,OH,1.082825,-1.240359,-0.6305825418483447,0.6097764581516553,expected,expected,False
39085203400,OH,0.355845,-8.5e-05,-0.3904610818592427,-0.3903760818592427,expected,expected,False
42003130200,PA,1.593737,-2.829377,-2.467921136790107,0.3614558632098932,vulnerable,vulnerable,False
55133201504,WI,-0.395892,0.237604,-0.04526553757511302,-0.282869537575113,expected,expected,False
13069010600,GA,0.45888,0.577292,0.8333414909094989,0.2560494909094989,expected,expected,False
17093890500,IL,-0.508639,0.578639,0.24188202048570825,-0.33675697951429173,expected,expected,False
31109001800,NE,-0.10571,-0.117436,0.779659857754183,0.897095857754183,expected,expected,False
42101035302,PA,-0.440188,0.63984,1.581867693152041,0.942027693152041,expected,expected,False
06037103400,CA,-0.461443,-0.04819,-0.5056479635121053,-0.45745796351210527,expected,expected,False
17143002701,IL,0.158015,-0.505862,0.12187686810632135,0.6277388681063214,expected,expected,False
19119950200,IA,-0.075107,0.391055,0.2665239839739532,-0.12453101602604677,expected,expected,False
28149950200,MS,2.167657,-1.876106,-2.225765962623057,-0.34965996262305676,vulnerable,vulnerable,False
44007014501,RI,-0.64802,0.559465,0.36972957505476917,-0.18973542494523082,expected,expected,False
04003001602,AZ,0.21002,-0.843574,-0.15863240902695291,0.6849415909730472,expected,expected,False
22091951200,LA,1.024341,-0.59,0.10113336630916675,0.6911333663091668,expected,expected,False
36043010701,NY,0.729667,-1.663458,-1.2011037464480645,0.4623542535519356,vulnerable,expected,True
36047076800,NY,-0.499815,0.397933,1.246942504133905,0.8490095041339051,expected,expected,False
37183052505,NC,-0.760562,1.264061,1.0660788921151654,-0.19798210788483472,expected,expected,False
39049000600,OH,-1.104143,2.420999,3.7239332725700436,1.3029342725700435,resilient,resilient,False
06013334001,CA,-0.451701,-0.079867,-0.5250454549541674,-0.4451784549541674,expected,expected,False
06073020902,CA,-0.458835,0.508774,0.17702228440907625,-0.3317517155909237,expected,expected,False
51087200105,VA,0.355962,-1.080662,-0.2962527639485524,0.7844092360514476,expected,expected,False
34007603503,NJ,-0.586717,0.409174,0.12182235336160564,-0.28735164663839435,expected,expected,False
01097003902,AL,2.458663,-2.437943,-2.8937703886554393,-0.45582738865543915,vulnerable,vulnerable,False
18165020300,IN,0.524101,-0.091214,-0.45479817565527464,-0.3635841756552746,expected,expected,False
28071950302,MS,-0.717285,2.577971,3.904153082059759,1.3261820820597592,resilient,resilient,False
39061009902,OH,0.277803,0.115365,0.9723128960157298,0.8569478960157297,expected,expected,False
47009010900,TN,0.26316,0.368241,0.19918837984656831,-0.16905262015343167,expected,expected,False
06059074601,CA,-0.462481,-0.032246,-0.5035811809092661,-0.47133518090926607,expected,expected,False
06059063808,CA,-0.485962,0.007075,0.7505552963939185,0.7434802963939184,expected,expected,False
17031560700,IL,-0.263494,0.128086,-0.2462311020316745,-0.3743171020316745,expected,expected,False
42041011305,PA,-0.542757,0.772324,0.5787118970510678,-0.19361210294893216,expected,expected,False
36047083200,NY,0.037246,-0.500804,0.17758958364885258,0.6783935836488526,expected,expected,False
06037208302,CA,0.057971,-0.917834,-0.33248060101474824,0.5853533989852517,expected,expected,False
25017339200,MA,-0.773765,0.373525,0.10940320658577952,-0.2641217934142205,expected,expected,False
36081015801,NY,-0.116622,-0.221729,0.48395924215914105,0.705688242159141,expected,expected,False
36103158900,NY,-0.335116,0.158405,-0.28837596315748976,-0.4467809631574897,expected,expected,False
48141000403,TX,0.346505,-0.74179,-0.01973349597978971,0.7220565040202103,expected,expected,False
06007002602,CA,0.592413,-0.967918,-1.0944088997012273,-0.1264908997012274,expected,expected,False
08041000900,CO,-0.994841,0.205123,-0.10174658671837505,-0.30686958671837505,expected,expected,False
36005014701,NY,1.284156,-2.615946,-2.3051579070123887,0.31078809298761145,vulnerable,vulnerable,False
36119006200,NY,-0.059498,-0.292669,0.3702185009215756,0.6628875009215756,expected,expected,False
01073000500,AL,2.25803,-2.117542,-2.494286001415112,-0.376744001415112,vulnerable,vulnerable,False
04027010905,AZ,1.451609,-2.04268,-2.3285752715381065,-0.2858952715381067,vulnerable,vulnerable,False
06065041004,CA,-0.558715,0.997004,1.197625131166993,0.20062113116699298,expected,expected,False
06073001200,CA,-0.906581,0.720343,1.5880582170332915,0.8677152170332916,expected,expected,False
29047020202,MO,0.089471,-0.029225,-0.3122850405526307,-0.2830600405526307,expected,expected,False
42079214300,PA,0.420221,0.049071,0.17089996797257276,0.12182896797257275,expected,expected,False
55079002000,WI,0.769086,-1.747308,-1.1574935934008372,0.5898144065991628,vulnerable,expected,True
17031806002,IL,-0.28813,1.033496,1.3124149973296624,0.2789189973296624,expected,expected,False
17197881113,IL,-0.688604,0.947187,0.6002139387130465,-0.3469730612869535,expected,expected,False
31055006000,NE,0.907705,-1.849225,-1.2381710588704824,0.6110539411295175,vulnerable,expected,True
26161426000,MI,-0.588841,1.660537,1.5775131846205193,-0.08302381537948067,resilient,expected,True
45013000903,SC,0.219195,0.345158,0.11633967310509438,-0.22881832689490564,expected,expected,False
53077000600,WA,0.271985,-1.380052,-0.803427460549886,0.576624539450114,expected,expected,False
17167001200,IL,-0.547086,0.690546,0.318434612712455,-0.372111387287545,expected,expected,False
35049010314,NM,-0.875263,1.202161,1.039767168083728,-0.1623938319162721,expected,expected,False
48121021522,TX,-1.195632,1.827611,1.843463403491669,0.015852403491668943,resilient,resilient,False
50007003600,VT,-0.708011,0.099601,1.1424804135640667,1.0428794135640667,expected,expected,False
19119950300,IA,-0.105973,0.442924,0.32798189516782433,-0.11494210483217565,expected,expected,False
29510110500,MO,1.572489,-2.212255,-2.057768914304188,0.15448608569581168,vulnerable,vulnerable,False
39049008141,OH,-0.728915,1.79324,1.769426294109903,-0.023813705890096903,resilient,resilient,False
42101031101,PA,0.078008,-0.227825,0.5500772522455664,0.7779022522455663,expected,expected,False
48201330400,TX,0.639749,-0.329022,-0.3014076229517829,0.027614377048217065,expected,expected,False
