TractFIPS,StateAbbr,GEOID,burden,resid,resilience_score
40109107305,OK,40109107305,1.445292,0.7103704461766303,-1.414432832108921
45035010700,SC,45035010700,1.252957,0.714414317012247,-1.422484664374029
02020002702,AK,02020002702,-0.662024,-0.008662581673836711,0.017248239979923287
06037141302,CA,06037141302,-1.166009,-0.45061447872992677,0.8972275194860485
13043950100,GA,13043950100,1.356529,0.6308988284935291,-1.2561953014278704
17031063000,IL,17031063000,-1.844399,-1.4572403806260243,2.9015405268138785
22071008500,LA,22071008500,1.828191,1.0985232042861242,-2.187291567855355
36103159412,NY,36103159412,-0.227781,0.25216602835598373,-0.5020928327873142
42003459202,PA,42003459202,-0.95504,-1.4610920721755782,2.9092097070509895
48115950500,TX,48115950500,1.276411,0.788037917425542,-1.5690780906674695
04019004721,AZ,04019004721,-0.432287,0.04374676287060453,-0.08710505629239138
26099247100,MI,26099247100,1.023504,0.4073734704458347,-0.8111294812868268
26145012500,MI,26145012500,0.540025,-0.2697920992158085,0.5371884557251743
39023003101,OH,39023003101,0.477911,0.31816722632786876,-0.6335091408170302
22113950500,LA,22113950500,0.370487,-0.09826237399297733,0.19565218216028488
36029006901,NY,36029006901,0.455197,0.32876020287684427,-0.6546010287204093
36037940100,NY,36037940100,1.731808,1.2599057991186033,-2.5086236867386242
01099076100,AL,01099076100,0.756765,-0.4422465846709315,0.8805660379219503
17031815500,IL,17031815500,-0.369209,-0.7402130402017617,1.473853019155875
48115950401,TX,48115950401,0.943221,0.6066267515221397,-1.2078666825268645
06073015601,CA,06073015601,-0.720246,-0.00485147872992675,0.0096598765289572
25017352200,MA,25017352200,-0.583749,-0.4713133859265864,0.9384415284377263
26099227300,MI,26099227300,0.252362,0.394394130021572,-0.7852860564455982
33011010100,NH,33011010100,-0.43604,0.2731241353424597,-0.5438229396351886
36097950100,NY,36097950100,0.10508,0.23956162459774277,-0.4769959518560089
06073002402,CA,06073002402,-0.140375,-0.03136430420906615,0.06245009469119245
13121010002,GA,13121010002,-0.907828,-0.6816089422690905,1.357165225261524
17031805107,IL,17031805107,-0.892749,-1.111974206105164,2.214074127152418
32003001803,NV,32003001803,0.386461,0.7647545591547388,-1.52271812938638
41051007400,OR,41051007400,-0.169489,-0.23225816753253958,0.46245389212292043
45091061005,SC,45091061005,-0.546881,-0.47903985750861355,0.9538258608530116
48113006100,TX,48113006100,0.882878,0.5462837515221398,-1.0877165258764476
26163511200,MI,26163511200,1.739258,1.2749063045424325,-2.538491493717205
36081130100,NY,36081130100,-0.399105,0.08084202835598375,-0.1609661828365989
06037531101,CA,06037531101,-0.039276,0.06973469579093386,-0.13885015036126588
09001072900,CT,09001072900,-0.44531,-0.513991800271641,1.023419374569833
16001000202,ID,16001000202,-0.604248,-0.1751912472170315,0.3488268033890963
17117956600,IL,17117956600,0.020631,0.06232421561573458,-0.12409499476898504
47047060501,TN,47047060501,1.304715,0.3351328163516474,-0.6672896671253634
48381020100,TX,48381020100,0.276721,0.5465105770012793,-1.088168162633833
09005310602,CT,09005310602,-0.174056,0.36364602520749845,-0.7240628887191947
24025301302,MD,24025301302,-0.154827,-0.40138324038122064,0.7992022141533496
40143003200,OK,40143003200,-0.458381,-0.5869187283442303,1.1686256426034953
48113007820,TX,48113007820,-0.029964,-0.3665582484778602,0.7298614748374679
51710005500,VA,51710005500,0.394923,0.18774799315358304,-0.3738287918765124
18089011600,IN,18089011600,2.137643,1.5810368161695494,-3.148034090662507
22007050400,LA,22007050400,0.609118,0.1403686260070227,-0.2794907844082587
25017327103,MA,25017327103,-0.583386,-0.21003196420568787,0.4181988532374615
06085510400,CA,06085510400,-0.974624,-0.25922947872992674,0.5161570103873954
25025040401,MA,25025040401,-1.147695,-0.4288755604474468,0.8539427236182497
26161404300,MI,26161404300,-0.720717,-0.578684869978428,1.1522310421943593
41067031908,OR,41067031908,-0.848868,-0.30525334205340005,0.607796047027481
53035092801,WA,53035092801,-0.310851,0.4270531108947918,-0.8503140077897531
06059021917,CA,06059021917,-0.609907,0.10548752127007333,-0.21003831770484543
26011970300,MI,26011970300,0.503798,-0.3060190992158085,0.6093207614602993
26049003700,MI,26049003700,0.162592,-0.4535385295541653,0.9030496556838848
06071003607,CA,06071003607,0.10939,0.21840069579093385,-0.4348620024168625
08041007601,CO,08041007601,-0.826879,-0.12640322666724768,0.2516839978984796
26049012504,MI,26049012504,0.032224,-0.17120927373666897,0.3408982161885368
26105950500,MI,26105950500,0.272219,0.414251130021572,-0.8248237271051169
26153000100,MI,26153000100,0.816409,0.6129757262633311,-1.220508253375574
36043010900,NY,36043010900,-0.09736,0.037121624597742764,-0.07391361070110468
48157670200,TX,48157670200,0.503737,0.16714275152213975,-0.3328012823089138
55073001202,WI,55073001202,-0.28157,-0.20840969778528604,0.4149687260555184
39113021900,OH,39113021900,0.752001,0.5922572263278688,-1.1792552329290027
09003520301,CT,09003520301,-0.482764,0.05493802520749841,-0.10938820301850227
09009351601,CT,09009351601,-0.127263,-0.195944800271641,0.3901496188037105
13039010602,GA,13039010602,0.272277,0.15303065397266852,-0.30470240205379007
21111008400,KY,21111008400,-0.582167,-0.6166097277476439,1.2277439865609978
17031700502,IL,17031700502,0.394694,0.7818526193739755,-1.556762419755761
48355002101,TX,48355002101,0.293767,-0.042827248477860236,0.08527419275676107
06037117303,CA,06037117303,-0.484781,0.23061352127007329,-0.4591792039889223
15009030902,HI,15009030902,-0.794876,0.037946717433741894,-0.0755564695827717
29161890300,MO,29161890300,0.100858,-0.589936777901237,1.1746349415620003
34017017500,NJ,34017017500,-0.31128,-0.3921296526500424,0.7807772101681411
37081012508,NC,37081012508,-0.13361,0.09153531490920913,-0.1822577999997798
01015002300,AL,01015002300,1.218821,0.019809415329068436,-0.03944292386756941
06037310501,CA,06037310501,-0.771129,-0.6621183042090661,1.3183570252030499
15009030708,HI,15009030708,-0.824775,0.008047717433741886,-0.016023971468809607
17031320100,IL,17031320100,-1.296183,-0.9090243806260245,1.8099766622684483
25017336300,MA,25017336300,-0.830019,-0.11119956044744683,0.22141167338743903
24031700817,MD,24031700817,-1.274189,-0.9143614149020811,1.820603338176455
06077001300,CA,06077001300,-0.040447,0.06856369579093385,-0.1365185487929375
36103159408,NY,36103159408,-0.304514,0.17543302835598373,-0.3493082186604654
39049007393,OH,39049007393,-0.368354,-0.5280977736721313,1.0515060609091849
39093013100,OH,39093013100,-0.175339,-0.33508277367213124,0.66719002614326
06001421600,CA,06001421600,-0.747397,-0.032002478729926676,0.06372077676950637
06065042901,CA,06065042901,0.411896,0.3691278616943361,-0.7349778832111078
09003484200,CT,09003484200,-0.100602,0.09163462144925752,-0.18245553124189942
18089012300,IN,18089012300,1.300711,0.5923259820729515,-1.1793921338709894
31121966800,NE,31121966800,0.594052,0.9145773406094408,-1.8210332721798046
36081012000,NY,36081012000,-0.511811,-0.6382477971231557,1.270827980148992
40143006707,OK,40143006707,-0.500867,-0.6294047283442302,1.2532203686769354
40109108310,OK,40109108310,0.251286,-0.6354143879199675,1.2651863222994022
06037104105,CA,06037104105,-0.445131,-0.33612030420906613,0.6692558739887817
06037406300,CA,06037406300,-0.584582,0.13081252127007326,-0.26046343275003375
06037576503,CA,06037576503,-0.688319,-0.5793083042090662,1.1534723745853974
11001004100,DC,11001004100,-1.332568,-0.4970141296444547,0.989614794329944
34013008900,NJ,34013008900,-0.025328,-0.10617765265004238,0.21141245212661183
54039011402,WV,54039011402,1.013159,0.17453081571126627,-0.34751180498208034
55025000204,WI,55025000204,-0.864003,-0.44537729402704507,0.8867996560643028
19113002700,IA,19113002700,0.696549,0.3768812670323823,-0.7504158439677893
29183311004,MO,29183311004,-0.447543,-0.3801751183254998,0.7569742972904819
31153010631,NE,31153010631,-0.637124,-0.31659865939055915,0.630385935752078
06061023700,CA,06061023700,1.276601,1.9919955212700735,-3.966302204522945
13215010702,GA,13215010702,1.255554,1.4817730577309096,-2.9503880318634463
13223120603,GA,13223120603,0.171569,0.39778805773090953,-0.7920437739262853
18089020800,IN,18089020800,1.634771,1.0781648161695494,-2.146755573268469
19007950100,IA,19007950100,0.373437,-0.44347497082245635,0.8830119022066713
25021417200,MA,25021417200,-0.89846,-0.17964056044744692,0.3576859201320687
42027011400,PA,42027011400,-0.93793,-0.685819412599841,1.3655487771202584
13031110800,GA,13031110800,0.599654,-0.125976171506471,0.25083367980912896
40029388100,OK,40029388100,1.216085,0.13569804241838934,-0.2701910918204993
53025010600,WA,53025010600,-0.067128,0.6707761108947918,-1.3355957576084485
06059099227,CA,06059099227,-0.725836,-0.010441478729926734,0.02079023755966214
06095251901,CA,06095251901,0.143298,0.25230869579093385,-0.50237690077628
32031001105,NV,32031001105,-0.37783,0.0004635591547387796,-0.0009230019233150355
49005000502,UT,49005000502,-1.261403,-1.0445894161076543,2.079902921311538
39061025402,OH,39061025402,-0.325986,-0.4857297736721312,0.9671462870006144
37025042602,NC,37025042602,-0.495505,-0.27035968509079084,0.5383185873359939
45007011700,SC,45007011700,0.465076,0.1874517387331454,-0.37323891376266394
48007950100,TX,48007950100,0.914768,0.8390921732430383,-1.6707332426178638
48355002704,TX,48355002704,-0.028031,-0.516404082574458,1.0282225182081752
48381021604,TX,48381021604,-0.032325,0.23746457700127926,-0.47282047835919117
08005086900,CO,08005086900,-1.269082,-0.8295246483881462,1.6516831521339295
36047056400,NY,36047056400,-0.679786,-0.19983897164401626,0.3979033814673908
39113000400,OH,39113000400,1.943031,1.1769034008487291,-2.343355948069919
06019001413,CA,06019001413,-0.703832,0.01156252127007329,-0.023022367828465312
06037910714,CA,06037910714,-0.227087,-0.11807630420906616,0.2351040957098847
18037953300,IN,18037953300,0.523092,0.5728696416486888,-1.1406522245224486
42017105010,PA,42017105010,-0.572461,-0.320350412599841,0.6378561267569819
30031001600,MT,30031001600,-1.149076,-0.9921906347332887,1.97557065757886
47125101803,TN,47125101803,-0.194886,-0.21261895441097223,0.423349861281775
06073004700,CA,06073004700,-0.427797,-0.3187863042090661,0.6347417991933899
17031804710,IL,17031804710,-0.850587,-0.4634283806260244,0.9227415363582492
26125150800,MI,26125150800,-0.354603,-0.212570869978428,0.423254119404463
39169003000,OH,39169003000,0.243596,-0.26161317743037216,0.5209032406422038
06083003007,CA,06083003007,-0.196297,0.5190975212700732,-1.0335854779749496
23019005000,ME,23019005000,0.020519,0.08926370436652474,-0.17773475072227837
32003003308,NV,32003003308,-0.478067,-0.09977344084526124,0.1986608976535677
48423001500,TX,48423001500,0.506669,0.4309931732430383,-0.858159144895204
05005950600,AR,05005950600,1.311813,0.7873030582740347,-1.567614897883392
06059086406,CA,06059086406,-0.763167,-0.6541563042090662,1.3025037274344502
36065022500,NY,36065022500,0.506789,0.22857336878024653,-0.4551170154791793
36083052002,NY,36083052002,-0.156515,-0.02203337540225722,0.043871095340282155
41035971200,OR,41035971200,0.485647,0.4228778324674604,-0.8420005272352069
01001020600,AL,01001020600,0.720573,-0.28475201500928826,0.5669754438772986
17031823400,IL,17031823400,-0.049067,-0.2682922061051639,0.5342019884928055
18141010100,IN,18141010100,0.211434,-0.3451721838304507,0.6872792529140932
39157021900,OH,39157021900,0.244353,-0.2608561774303722,0.5193959627709618
46065977900,SD,46065977900,0.400692,0.6987941411715128,-1.391383019209366
51059420201,VA,51059420201,-0.808684,-0.40947518136727745,0.8153142400234696
04013422103,AZ,04013422103,-0.855748,-0.9860980626085349,1.9634396151183735
36119012400,NY,36119012400,-0.672384,-0.5379023754022572,1.071028199910719
37113970501,NC,37113970501,0.598628,0.4783079111509682,-0.9523684677911686
42101009500,PA,42101009500,1.174722,0.8204487619210196,-1.6336119726969334
48439113216,TX,48439113216,-0.268242,0.0015475770012792767,-0.0030814115826572662
31055007310,NE,31055007310,-0.748927,-0.42840165939055913,0.8529991297263012
42003432300,PA,42003432300,0.086439,0.338549587400159,-0.6740928684364895
26143971200,MI,26143971200,1.364769,0.5549519007841914,-1.1049758515928472
30111001702,MT,30111001702,-0.182646,0.31970476902495226,-0.6365705728955031
31019969400,NE,31019969400,-0.077457,0.24306834060944088,-0.48397824438594694
42049002000,PA,42049002000,-0.117869,-0.4721422380789805,0.9400918725696088
48061013206,TX,48061013206,0.873381,0.38500791742554197,-0.7665969804340125
51510201900,VA,51510201900,-1.09677,-0.6975611813672775,1.3889280482330713
55049950200,WI,55049950200,0.117039,-0.41618452326442557,0.8286733451386206
06013306002,CA,06013306002,-0.174208,-0.06519730420906615,0.1298156590475147
06019003810,CA,06019003810,-0.500143,0.2152515212700733,-0.428591617914917
36013035300,NY,36013035300,0.270635,0.4051166245977428,-0.8066358302886317
06071001901,CA,06071001901,-0.61797,0.09742452127007328,-0.19398391681207716
17031803013,IL,17031803013,-0.681755,-0.29459638062602445,0.5865767575503813
19163013702,IA,19163013702,-0.440626,-0.15390990748847821,0.30645310135047676
34031181000,NJ,34031181000,-0.079986,-0.16083565265004238,0.3202430913424029
34037372300,NJ,34037372300,-0.060735,0.11933376907085615,-0.2376078591973888
36029013702,NY,36029013702,-0.230987,0.24896002835598374,-0.4957093019349993
36081014300,NY,36081014300,-0.887658,-1.0140947971231558,2.019184474300579
39049006371,OH,39049006371,-0.744503,-0.9042467736721312,1.8004638733132357
39093023100,OH,39093023100,1.38627,0.4683635667521314,-0.9325680843613435
47157020102,TN,47157020102,0.266207,-0.09699135816921317,0.19312143708081547
06073010502,CA,06073010502,-0.541433,-0.4324223042090662,0.8610047162032631
04013422105,AZ,04013422105,-0.424865,-0.555215062608535,1.1054998383753951
05109953500,AR,05109953500,0.816244,-0.4664286013017025,0.9287153358738275
37193960500,NC,37193960500,0.902684,0.369666655333472,-0.7360506860241006
17097861902,IL,17097861902,-0.15716,-0.3763852061051639,0.7494281271139133
30047000200,MT,30047000200,0.012648,0.16953336526671126,-0.3375612812466681
51760020600,VA,51760020600,-0.640493,-0.24128418136727747,0.4804257691620565
06037800324,CA,06037800324,-0.918824,-0.20342947872992667,0.40505251208447257
06111008101,CA,06111008101,-0.534137,0.18125752127007333,-0.3609054832319502
16055001300,ID,16055001300,-0.192216,-0.3695430726961709,0.7358046181582174
24031700608,MD,24031700608,-0.869563,-0.5097354149020812,1.0149444003571295
25011040400,MA,25011040400,-0.234913,-0.4679427896848274,0.9317302667097271
08031008305,CO,08031008305,-0.54959,-0.26181148248474395,0.5212980898102488
09011707100,CT,09011707100,-0.224357,-0.032120378550742484,0.06395552946559499
06007003700,CA,06007003700,0.677137,0.634368861694336,-1.263104554077873
06053000101,CA,06053000101,-0.353825,0.016104117511832383,-0.03206523112479296
18149954000,IN,18149954000,0.7607,0.20409381616954936,-0.40637528767467196
21067003704,KY,21067003704,-0.80018,-0.8346227277476439,1.6618340401186156
24031700822,MD,24031700822,-0.620359,-0.8669152403812206,1.7261323092063274
26163561300,MI,26163561300,-0.679726,-0.537693869978428,1.0706130405826193
42021011600,PA,42021011600,0.713291,0.35901776192101953,-0.7148474609332077
48029121115,TX,48029121115,0.000421,0.27021057700127926,-0.5380216952306518
50021962800,VT,50021962800,-0.418789,-0.02364739110970021,0.04708479436229811
06037276000,CA,06037276000,-0.81864,-0.10324547872992673,0.20557414186977738
26099261500,MI,26099261500,0.333826,-0.28230452955416524,0.5621022065368838
26155030500,MI,26155030500,0.139632,0.281664130021572,-0.5608270941931168
34017017600,NJ,34017017600,0.012387,-0.06846265265004238,0.13631735977007553
13139001101,GA,13139001101,0.506693,0.12652823225176996,-0.25193289902309274
36081103900,NY,36081103900,-0.528563,-0.048615971644016265,0.09680023546626414
48121021733,TX,48121021733,-0.894349,-1.2309432484778602,2.450955771711514
39147963700,OH,39147963700,0.292869,0.13312522632786877,-0.26506830614015925
28011950100,MS,28011950100,2.002495,0.6072187915933251,-1.209045505377837
47105060700,TN,47105060700,0.325385,-0.03781335816921322,0.07529093527847948
48313000400,TX,48313000400,0.406404,0.6761935770012792,-1.3463825829459821
51041101011,VA,51041101011,-0.633268,-0.23405918136727755,0.4660399268638736
13045910101,GA,13045910101,-0.002299,-0.5342426018448279,1.0637411514340078
13153020900,GA,13153020900,0.735394,0.20345039815517219,-0.4050941651713308
42013010402,PA,42013010402,0.022651,0.274761587400159,-0.5470833032438941
46035962700,SD,46035962700,0.348518,0.6466201411715129,-1.287498322176092
51041100931,VA,51041100931,-0.2068,0.1924088186327225,-0.38310905489689356
51710000600,VA,51710000600,-0.066844,-0.42579784094301476,0.8478146146315645
55079016500,WI,55079016500,0.353591,0.16583288049381542,-0.330193171852937
06037120020,CA,06037120020,-0.099958,0.009052695790933846,-0.018025004016858137
06075010200,CA,06075010200,-1.35772,-0.6423254787299267,1.278947133718156
32019960202,NV,32019960202,0.772667,0.19911132991735836,-0.3964545594425772
47117955400,TN,47117955400,0.511526,0.4937930455890278,-0.983201229312565
06037187102,CA,06037187102,-0.292181,-0.18317030420906616,0.3647140636763801
26077001603,MI,26077001603,-0.414815,-0.272782869978428,0.5431434393294733
34033020600,NJ,34033020600,0.458895,0.22626651325335986,-0.4505237892072785
47037014400,TN,47037014400,0.395035,-0.2290817798901117,0.45612932302923664
01073010703,AL,01073010703,-0.643148,-0.8903103554335511,1.7727147916548638
22073005500,LA,22073005500,0.645023,-0.2364236298104736,0.47074782754567324
39061008800,OH,39061008800,1.463457,0.6973294008487293,-1.3884665453974137
39107967600,OH,39107967600,0.35763,0.19788622632786879,-0.3940152311329114
40143007614,OK,40143007614,0.085398,-0.04313972834423027,0.08589637768118413
47157005000,TN,47157005000,3.04335,2.4192332201098887,-4.816983749069411
04013817200,AZ,04013817200,-0.778798,-0.3027642371293955,0.6028399403284692
13089021409,GA,13089021409,-0.563132,-0.94329676774823,1.8782170991296703
39059977400,OH,39059977400,1.413717,0.4958105667521314,-0.987218356134109
40039961000,OK,40039961000,1.119359,-0.1128067916782085,0.22461186370196526
55079160203,WI,55079160203,-0.758274,-0.3396482940270451,0.6762805252207598
36091061702,NY,36091061702,-0.520633,-0.04068597164401627,0.08101065353898501
39035183402,OH,39035183402,0.757446,0.5977022263278687,-1.1900968815537232
48091310503,TX,48091310503,-0.203849,0.06594057700127925,-0.13129560440022167
53053072503,WA,53053072503,-0.223672,0.5142321108947918,-1.0238978618677188
06089012500,CA,06089012500,1.004279,0.7678242920326928,-1.5288303360410227
13215002300,GA,13215002300,0.358842,-0.021322767748229998,0.042456190198867975
17167002500,IL,17167002500,0.749011,0.3780069597982383,-0.752657233394199
21029020800,KY,21029020800,0.694036,-0.2922559569850244,0.5819166931337216
36005015700,NY,36005015700,0.172784,0.04634720287684424,-0.09228284450493819
42079214600,PA,42079214600,0.15073,0.40284058740015904,-0.8021039670098444
56025001100,WY,56025001100,0.128436,-0.2587421931346056,0.5151867662727287
06021010400,CA,06021010400,0.046538,0.15554869579093386,-0.30971612558289674
06083000900,CA,06083000900,-0.255767,-0.14675630420906616,0.2922094184935374
06081613502,CA,06081613502,-0.778709,-0.06331447872992668,0.12606672750178438
26125157600,MI,26125157600,-0.354492,-0.21245986997842797,0.4230331050798819
37057061703,NC,37057061703,0.282171,-0.44453291432817127,0.8851183947234328
37045951100,NC,37045951100,1.377679,0.9964404894300698,-1.9840326284381105
06037277400,CA,06037277400,-0.15796,-0.20072813830566388,0.3996738190274274
21137920200,KY,21137920200,0.645068,-0.3412239569850244,0.6794178593146807
25001013900,MA,25001013900,-0.040325,0.6784944395525532,-1.3509638764840335
40089098700,OK,40089098700,1.401882,0.32149504241838933,-0.6401352221285299
21117061100,KY,21117061100,-0.031615,-0.0660577277476439,0.13152886559915816
17031821002,IL,17031821002,-0.07069,0.3164686193739755,-0.6301270104688912
20173001800,KS,20173001800,1.126318,0.6381672948153507,-1.270667690390553
23019000200,ME,23019000200,-0.079482,-0.27165571735437377,0.5408991431501478
27163070404,MN,27163070404,-0.70799,-0.42951302759709287,0.855211997235562
47019070100,TN,47019070100,1.124089,0.4999722201098882,-0.9955047075395613
48457950400,TX,48457950400,1.169473,0.335634513667301,-0.6682886067052133
06001400900,CA,06001400900,-0.429805,-0.32079430420906613,0.6387399682362621
17031351500,IL,17031351500,-0.125063,-0.344288206105164,0.6855191471492377
18089043401,IN,18089043401,-0.080887,-0.37657476210955215,0.749805555873194
21111010316,KY,21111010316,-0.220996,-0.25543872774764387,0.5086091701351041
25017350200,MA,25017350200,-1.047935,-0.32911556044744694,0.6553085883010537
42095017800,PA,42095017800,-0.216937,0.03517358740015902,-0.07003483479585428
06041103200,CA,06041103200,-0.45911,0.2562845212700733,-0.5102932465683905
16067970400,ID,16067970400,0.912033,0.5829270932072312,-1.1606778178847748
19121060200,IA,19121060200,0.048496,0.3352120925115218,-0.6674475154760844
48439111532,TX,48439111532,-0.493721,-0.22393142299872076,0.4458743442030899
09009351700,CT,09009351700,0.421506,0.352824199728359,-0.7025153351245428
18097351200,IN,18097351200,2.39796,1.6895749820729513,-3.3641466080355684
25013810404,MA,25013810404,-0.043431,-0.08277422002318419,0.16481340838873854
34017013800,NJ,34017013800,-1.065565,-0.540030827170903,1.0752662028841484
39133600800,OH,39133600800,0.544806,-0.2213215991512707,0.44067787163624506
48113018124,TX,48113018124,-0.693565,-0.42377542299872073,0.8437877377308545
36059521301,NY,36059521301,-0.601946,-0.12199897164401624,0.24291459745485494
42071012501,PA,42071012501,-0.087502,0.16460858740015902,-0.327755457337768
19013001000,IA,19013001000,0.017831,-0.3018367329676177,0.6009931682035912
28151000400,MS,28151000400,2.348755,1.2989441953515661,-2.586353819857155
36045061000,NY,36045061000,-0.025043,0.10943862459774277,-0.21790543872570065
37129011607,NC,37129011607,-0.639917,-0.4147716850907908,0.8258602147360237
39061008201,OH,39061008201,0.554201,0.39445722632786884,-0.7854116887655961
42017100104,PA,42017100104,0.117904,-0.23636923807898047,0.47063952707901785
45035010801,SC,45035010801,-0.08899,-0.3666142612668546,0.729973003024202
47077975000,TN,47077975000,0.3954,0.032201641830786776,-0.06411733441111059
01095030100,AL,01095030100,1.217214,0.018202415329068522,-0.03624319396124706
51059481103,VA,51059481103,-1.121082,-1.328257006846417,2.644719146290552
51750010101,VA,51750010101,-1.014276,-1.3732298409430146,2.734265457573044
54055001600,WV,54055001600,1.7564,0.3113879902321268,-0.6200108679622907
55009000900,WI,55009000900,0.154446,-0.03331211950618457,0.06632842876597919
06059110001,CA,06059110001,-0.712797,0.0025975212700732886,-0.005171976658470664
37109070800,NC,37109070800,0.366355,-0.3603489143281713,0.7174979451690737
26049011711,MI,26049011711,0.508923,0.04457130454243252,-0.0887468177400312
27037060302,MN,27037060302,-0.285514,0.3384283761611481,-0.6738515223092677
29077001000,MO,29077001000,-0.264988,-0.19762011832549975,0.39348537815625184
47109930600,TN,47109930600,0.740744,-0.22883818364835273,0.4556442936702921
06037123510,CA,06037123510,-0.250859,-0.14184830420906613,0.2824370013309792
06065040701,CA,06065040701,-0.572337,0.14305752127007332,-0.28484469765539744
06087100300,CA,06087100300,-0.724586,-0.00919147872992665,0.018301337508073202
20177003606,KS,20177003606,-0.133276,-0.015042879705509715,0.029952179260069413
04013612000,AZ,04013612000,-0.966729,-0.8361606408876364,1.6648962097933886
05037950600,AR,05037950600,0.28969,0.11064546203227577,-0.2203083969281554
17031831000,IL,17031831000,-1.758683,-1.3715243806260244,2.7308696813562925
22097960900,LA,22097960900,1.644227,0.7627803701895265,-1.5187872821724897
34015501209,NJ,34015501209,-0.435834,0.08970017282909709,-0.17860381182548893
34037374400,NJ,34037374400,-0.577858,-0.05232382717090289,0.1041830209159856
48029120501,TX,48029120501,0.712891,0.22451791742554206,-0.44704212501042756
06037403703,CA,06037403703,-0.334961,0.3804335212700733,-0.7574888085721457
08069001704,CO,08069001704,-0.785056,-0.4972774824847439,0.9901391614481695
21047201301,KY,21047201301,0.22749,-0.15241813150588487,0.3034827962944484
56021000700,WY,56021000700,-0.212521,-0.4060126234729624,0.8084198716060378
24025302902,MD,24025302902,0.387303,0.14074675961877936,-0.2802436938209055
47009011604,TN,47009011604,0.039025,-0.3241733581692132,0.6454680702968472
51740211800,VA,51740211800,2.231913,2.024737993153583,-4.031496396490954
18097357000,IN,18097357000,0.55491,-0.0016961838304506704,0.0033773056184901664
22071001740,LA,22071001740,0.391529,-0.4899176298104736,0.9754848112876279
27041450701,MN,27041450701,0.072716,-0.25519085307623235,0.5081156219091332
48227950900,TX,48227950900,0.167268,0.09159217324303828,-0.1823710117677803
54043955500,WV,54043955500,1.769899,0.32488699023212675,-0.6468889973994079
06037189500,CA,06037189500,-1.027339,-0.9183283042090662,1.8285018909770967
17031807800,IL,17031807800,-0.494967,-0.10780838062602444,0.21465942728145102
33019975800,NH,33019975800,-0.181226,-0.23022452423327755,0.4584046641929633
36103158203,NY,36103158203,-0.565309,-0.08536197164401621,0.16996593250280873
06037910402,CA,06037910402,0.151723,0.26073369579093386,-0.5191520871239884
06073003401,CA,06073003401,-0.517231,-0.40822030420906613,0.8128156289644218
17143003200,IL,17143003200,-0.209585,0.17757361937397556,-0.35357039233655363
24043000200,MD,24043000200,0.257897,0.01134075961877934,-0.022580813760188573
26017285700,MI,26017285700,0.268666,0.06523272626333104,-0.1298861886096645
42071001000,PA,42071001000,0.066698,-0.2875752380789805,0.5725968199123415
34017013300,NJ,34017013300,-0.601262,-0.6821116526500424,1.3581661819759923
06015000102,CA,06015000102,0.453584,0.4108158616943361,-0.8179836954916139
13067030407,GA,13067030407,-0.294093,-0.06787394226909049,0.13514516673205793
29199480100,MO,29199480100,0.639411,0.36131347791625923,-0.7194185070603959
36067015202,NY,36067015202,-0.500291,-0.0203439716440163,0.04050728965945009
20139010400,KS,20139010400,1.131501,1.2497341202944905,-2.4883706531785608
34003059200,NJ,34003059200,-0.50175,0.02378417282909706,-0.04735714318506868
27053025302,MN,27053025302,-0.333652,-0.3160934493179914,0.6293800018515363
06037431001,CA,06037431001,-0.875299,-0.7662883042090662,1.5257719999022517
06073003204,CA,06073003204,-0.529695,0.18569952127007328,-0.36975003845527593
06095252310,CA,06095252310,-0.483925,0.2314695212700733,-0.46088360274425033
26163500600,MI,26163500600,0.592886,0.12853430454243253,-0.25592722976526944
46099010402,SD,46099010402,-0.322217,-0.3695802625867281,0.7358786676946385
42091200703,PA,42091200703,-0.246411,0.005699587400159023,-0.011348562699432388
20173008200,KS,20173008200,0.569295,-0.07063453928124697,0.14064184676883557
21111012503,KY,21111012503,0.761387,-0.031218387323381114,0.06215955665574512
27089080200,MN,27089080200,0.064795,0.34327197240290713,-0.683495703858059
39095006100,OH,39095006100,0.020854,-0.1388897736721312,0.27654621188617573
13023790200,GA,13023790200,1.010485,0.28485482849352906,-0.5671801578662834
15003000800,HI,15003000800,-0.570638,0.26218471743374194,-0.5220412453973016
26099223500,MI,26099223500,0.079795,-0.12363827373666897,0.24617864470523332
48061012305,TX,48061012305,0.700044,0.6243681732430383,-1.2431919828759863
51099040500,VA,51099040500,0.109092,0.16283541487448153,-0.32422485798526046
36029015900,NY,36029015900,0.131113,0.6110600283559837,-1.2166938688792337
42133023721,PA,42133023721,0.20765,0.11429518364191804,-0.22757543077017403
48201320100,TX,48201320100,0.213084,-0.12351024847786024,0.24592373104663034
06037131800,CA,06037131800,-0.519081,-0.41007030420906615,0.8164992010407733
33005970400,NH,33005970400,-0.225145,0.13855373158421871,-0.2758771117502226
48453002500,TX,48453002500,-0.919082,-0.6492924229987207,1.2928191560781699
06041124200,CA,06041124200,-0.457543,0.2578515212700733,-0.5134133316730622
28121020802,MS,28121020802,-0.240209,-0.5318571450726969,1.0589914206474322
34027042800,NJ,34027042800,-0.979271,-0.4537368271709029,0.9034444900427074
37001021902,NC,37001021902,-0.187475,-0.30779508884903184,0.6128569700120998
05007020203,AR,05007020203,0.388989,-0.13552094172596524,0.26983846308249065
37033930300,NC,37033930300,0.892919,0.7725989111509681,-1.5383371758568565
